season,week,team_name,assists,declined_penalties,grades_fgep_kicker,grades_kick_return,grades_kickoff_kicker,snap_counts_field_goal_blocking,grades_misc_st,grades_punt_return,grades_punter,missed_tackles,penalties,tackles,all_penalties,team_name_games,opponent,over_under_line,weather_detail,weather_temperature,weather_wind_mph,spread_team,is_favorite,fantasy_points
2018,3,NO,1.0,1.0,70.7,58.0,63.3,4.0,61.15428571428572,61.6,60.4,1.0,3.0,5.0,4.0,NO,ATL,54.0,DOME,72.0,0.0,1.5,0,8.0
2018,3,NYG,0.0,0.0,67.0,59.5,60.0,4.0,61.274285714285725,31.3,64.8,1.0,0.0,5.0,0.0,NYG,HOU,44.0,DOME,72.0,0.0,6.5,0,8.0
2018,3,NYJ,0.0,0.0,63.2,64.26666666666667,60.0,3.0,61.91621621621619,60.6,62.4,0.0,1.0,4.0,1.0,NYJ,CLE,41.0,,83.0,11.0,3.0,0,6.0
2018,3,OAK,0.0,0.0,68.5,59.4,60.0,4.0,58.06571428571429,60.0,57.9,2.0,3.0,4.0,3.0,OAK,MIA,46.0,,90.0,7.0,3.0,0,8.0
2018,3,PHI,0.0,0.0,47.6,58.4,60.0,4.0,59.05312500000001,49.1,58.0,2.0,3.0,1.0,3.0,PHI,IND,45.5,Rain,61.0,5.0,-6.5,1,8.0
2018,3,PIT,2.0,0.0,38.4,57.7,60.0,5.0,57.54285714285716,61.4,60.0,2.0,6.0,5.0,6.0,PIT,TB,55.0,,77.0,5.0,-1.0,1,10.0
2018,3,SEA,0.0,0.0,67.4,63.0,60.0,3.0,59.52777777777778,70.1,62.1,0.0,2.0,6.0,2.0,SEA,DAL,40.0,,61.0,4.0,-1.0,1,6.0
2018,3,SF,1.0,0.0,47.8,57.4,60.0,6.0,60.303125,61.1,58.1,0.0,1.0,2.0,1.0,SF,KC,53.0,,70.0,4.0,5.5,0,12.0
2018,3,TB,0.0,1.0,64.2,58.8,60.0,6.0,59.72571428571429,73.05,61.4,0.0,2.0,1.0,3.0,TB,PIT,55.0,,77.0,5.0,1.0,0,12.0
2018,3,TEN,0.0,0.0,50.7,58.8,60.0,2.0,59.08333333333332,61.8,58.3,0.0,1.0,2.0,1.0,TEN,JAX,39.0,,89.0,10.0,10.0,0,4.0
2018,3,WAS,1.0,0.0,65.4,59.45,60.0,3.0,61.92413793103449,61.0,62.5,0.0,0.0,4.0,0.0,WAS,GB,45.5,Rain,62.0,6.0,2.5,0,6.0
2018,4,ARZ,0.0,0.0,30.5,62.8,60.0,6.0,61.65757575757575,60.9,67.5,1.0,1.0,7.0,1.0,ARI,SEA,40.0,DOME,72.0,0.0,3.5,0,12.0
2018,4,ATL,1.0,0.0,72.2,67.45,61.4,5.0,60.67878787878786,60.1,60.0,0.0,1.0,3.0,1.0,ATL,CIN,52.5,DOME,72.0,0.0,-3.5,1,10.0
2018,4,BLT,1.0,0.0,71.1,59.1,59.6,2.0,60.24571428571429,61.0,74.1,1.0,2.0,5.0,2.0,BAL,PIT,51.0,,69.0,2.0,3.0,0,4.0
2018,4,BUF,1.0,0.0,,58.4,60.0,5.0,60.48333333333334,60.35,54.6,1.0,0.0,5.0,0.0,BUF,GB,43.5,,49.0,9.0,8.5,0,10.0
2018,4,CHI,0.0,0.0,72.5,59.0,59.5,2.0,60.451428571428565,61.7,59.8,0.0,1.0,1.0,1.0,CHI,TB,46.0,,66.0,5.0,-3.0,1,4.0
2018,4,CIN,0.0,1.0,65.4,74.3,60.5,7.0,59.937931034482745,60.3,60.2,1.0,2.0,2.0,3.0,CIN,ATL,52.5,DOME,72.0,0.0,3.5,0,14.0
2018,4,CLV,3.0,0.0,63.6,58.6,65.0,9.0,58.881578947368425,60.55,58.2,5.0,3.0,5.0,3.0,CLE,OAK,44.5,,71.0,8.0,2.5,0,18.0
2018,4,DAL,0.0,0.0,74.7,58.1,60.0,4.0,61.03513513513514,60.15,60.5,0.0,1.0,1.0,1.0,DAL,DET,43.5,DOME,72.0,0.0,-2.5,1,8.0
2018,4,DEN,0.0,0.0,69.2,61.0,60.0,5.0,59.82941176470589,60.3,61.7,0.0,0.0,1.0,0.0,DEN,KC,53.5,,65.0,5.0,3.5,0,10.0
2018,4,DET,0.0,0.0,64.5,57.7,60.0,6.0,59.59705882352942,60.1,61.4,0.0,1.0,0.0,1.0,DET,DAL,43.5,DOME,72.0,0.0,2.5,0,12.0
2018,4,GB,1.0,1.0,57.8,60.0,60.0,0.0,61.14864864864865,63.0,58.1,0.0,1.0,3.0,2.0,GB,BUF,43.5,,49.0,9.0,-8.5,1,0.0
2018,4,HST,1.0,0.0,67.4,59.1,59.5,4.0,60.2,62.0,65.4,0.0,2.0,3.0,2.0,HOU,IND,48.0,DOME,72.0,0.0,1.0,0,8.0
2018,4,IND,2.0,0.0,76.7,52.8,59.6,8.0,61.73437500000002,61.6,64.2,0.0,2.0,6.0,2.0,IND,HOU,48.0,DOME,72.0,0.0,-1.0,1,16.0
2018,4,JAX,1.0,1.0,69.0,59.40000000000001,59.6,2.0,59.04411764705883,48.9,63.0,2.0,4.0,4.0,5.0,JAX,NYJ,40.5,,86.0,10.0,-7.5,1,4.0
2018,4,KC,1.0,0.0,64.5,57.8,60.0,5.0,60.68125,61.4,65.0,0.0,0.0,3.0,0.0,KC,DEN,53.5,,65.0,5.0,-3.5,1,10.0
2018,4,LA,0.0,0.0,44.9,58.95,61.4,5.0,59.524999999999984,60.9,59.8,0.0,2.0,0.0,2.0,LAR,MIN,48.5,,75.0,3.0,-7.5,1,10.0
2018,4,LAC,0.0,0.0,29.3,57.4,60.0,5.0,60.61379310344827,77.7,58.1,1.0,1.0,5.0,1.0,LAC,SF,46.0,,78.0,9.0,-10.5,1,10.0
2018,4,MIA,2.0,0.0,60.4,58.8,60.0,6.0,62.00303030303029,60.2,53.8,0.0,1.0,5.0,1.0,MIA,NE,50.5,,65.0,6.0,6.5,0,12.0
2018,4,MIN,1.0,0.0,66.8,58.7,60.5,7.0,60.57837837837838,60.0,56.2,1.0,0.0,2.0,0.0,MIN,LAR,48.5,,75.0,3.0,7.5,0,14.0
2018,4,NE,1.0,0.0,65.2,60.0,60.5,1.0,60.24054054054054,63.0,58.8,1.0,2.0,4.0,2.0,NE,MIA,50.5,,65.0,6.0,-6.5,1,2.0
2018,4,NO,0.0,0.0,67.8,58.7,63.3,2.0,59.43947368421052,54.9,61.2,0.0,2.0,2.0,2.0,NO,NYG,51.5,,71.0,7.0,-3.5,1,4.0
2018,4,NYG,0.0,0.0,62.3,57.7,60.0,8.0,61.31515151515151,60.0,62.8,0.0,1.0,4.0,1.0,NYG,NO,51.5,,71.0,7.0,3.5,0,16.0
2018,4,NYJ,1.0,0.0,62.2,59.15000000000001,60.0,5.0,61.12647058823529,61.5,49.7,0.0,0.0,4.0,0.0,NYJ,JAX,40.5,,86.0,10.0,7.5,0,10.0
2018,4,OAK,0.0,0.0,48.4,56.5,55.8,4.0,61.675,71.9,58.1,1.0,1.0,7.0,1.0,OAK,CLE,44.5,,71.0,8.0,-2.5,1,8.0
2018,4,PHI,0.0,0.0,81.1,57.4,60.0,4.0,59.90967741935485,70.2,59.3,1.0,1.0,1.0,1.0,PHI,TEN,41.5,,80.0,4.0,-3.0,1,8.0
2018,4,PIT,0.0,0.0,62.8,60.2,60.0,6.0,62.58333333333334,61.0,60.9,0.0,0.0,4.0,0.0,PIT,BAL,51.0,,69.0,2.0,-3.0,1,12.0
2018,4,SEA,0.0,0.0,52.3,59.1,60.0,5.0,61.922222222222224,63.3,72.3,0.0,0.0,3.0,0.0,SEA,ARI,40.0,DOME,72.0,0.0,-3.5,1,10.0
2018,4,SF,0.0,0.0,64.5,46.3,60.0,6.0,59.478947368421046,60.40000000000001,65.6,5.0,1.0,4.0,1.0,SF,LAC,46.0,,78.0,9.0,10.5,0,12.0
2018,4,TB,0.0,0.0,62.1,57.1,60.0,8.0,58.66571428571428,60.05,62.6,0.0,2.0,3.0,2.0,TB,CHI,46.0,,66.0,5.0,3.0,0,16.0
2018,4,TEN,0.0,0.0,66.0,57.8,60.0,5.0,59.82499999999998,60.65,56.4,1.0,1.0,1.0,1.0,TEN,PHI,41.5,,80.0,4.0,3.0,0,10.0
2018,5,ARZ,2.0,0.0,64.5,60.0,60.0,1.0,59.847058823529395,60.9,67.8,0.0,2.0,4.0,2.0,ARI,SF,40.5,,79.0,15.0,3.0,0,2.0
2018,5,ATL,0.0,0.0,66.6,57.7,60.0,6.0,60.4,61.1,63.1,0.0,1.0,1.0,1.0,ATL,PIT,57.0,,83.0,5.0,3.5,0,12.0
2018,5,BLT,2.0,2.0,65.1,58.8,60.0,4.0,59.68181818181818,45.6,73.2,0.0,4.0,2.0,6.0,BAL,CLE,44.5,,72.0,5.0,-3.0,1,8.0
2018,5,BUF,0.0,0.0,76.4,62.5,60.0,4.0,58.89117647058823,60.5,59.9,2.0,1.0,3.0,1.0,BUF,TEN,38.5,,62.0,8.0,6.0,0,8.0
2018,5,CAR,0.0,0.0,91.8,57.1,61.4,5.0,60.94545454545455,60.5,66.8,3.0,0.0,3.0,0.0,CAR,NYG,43.5,,80.0,3.0,-7.0,1,10.0
2018,5,CIN,1.0,1.0,68.6,58.3,60.0,3.0,57.20857142857143,62.0,58.1,3.0,2.0,4.0,3.0,CIN,MIA,47.5,,87.0,4.0,-6.5,1,6.0
2018,5,CLV,1.0,0.0,38.0,58.05,60.0,4.0,60.911764705882355,63.0,70.0,2.0,2.0,4.0,2.0,CLE,BAL,44.5,,72.0,5.0,3.0,0,8.0
2018,5,DAL,2.0,0.0,77.7,57.4,60.0,6.0,61.46111111111111,69.5,66.0,0.0,1.0,2.0,1.0,DAL,HOU,45.5,DOME,72.0,0.0,3.5,0,12.0
2018,5,DEN,2.0,1.0,62.1,57.4,60.0,7.0,58.56470588235295,58.35,53.8,9.0,3.0,6.0,4.0,DEN,NYJ,43.0,,77.0,7.0,1.0,0,14.0
2018,5,DET,0.0,0.0,50.2,61.25,60.0,6.0,58.95384615384615,,66.1,3.0,1.0,1.0,1.0,DET,GB,50.0,DOME,72.0,0.0,1.0,0,12.0
2018,5,GB,0.0,0.0,24.6,61.8,60.0,6.0,59.07027027027027,59.65,,0.0,5.0,1.0,5.0,GB,DET,50.0,DOME,72.0,0.0,-1.0,1,12.0
2018,5,HST,0.0,0.0,59.2,57.8,60.0,4.0,60.225,62.0,57.9,1.0,2.0,2.0,2.0,HOU,DAL,45.5,DOME,72.0,0.0,-3.5,1,8.0
2018,5,IND,0.0,0.0,53.9,57.1,60.0,6.0,59.78484848484848,54.4,61.6,5.0,0.0,3.0,0.0,IND,NE,49.5,,66.0,6.0,10.5,0,12.0
2018,5,JAX,1.0,0.0,62.3,58.8,60.0,6.0,59.883870967741935,60.3,58.7,0.0,1.0,2.0,1.0,JAX,KC,48.0,Rain,58.0,5.0,3.0,0,12.0
2018,5,KC,0.0,0.0,66.9,59.75,60.5,2.0,60.371875,60.7,60.7,0.0,1.0,3.0,1.0,KC,JAX,48.0,Rain,58.0,5.0,-3.0,1,4.0
2018,5,LA,0.0,0.0,50.4,63.3,57.7,5.0,63.22812500000001,60.06666666666666,60.0,1.0,0.0,5.0,0.0,LAR,SEA,50.5,,53.0,5.0,-7.5,1,10.0
2018,5,LAC,1.0,0.0,41.3,61.75,60.0,3.0,62.10937500000002,62.6,60.1,0.0,1.0,3.0,1.0,LAC,OAK,52.0,,75.0,10.0,-5.0,1,6.0
2018,5,MIA,2.0,0.0,65.1,62.0,60.0,6.0,62.38709677419354,65.55,62.8,1.0,3.0,2.0,3.0,MIA,CIN,47.5,,87.0,4.0,6.5,0,12.0
2018,5,MIN,0.0,0.0,43.0,59.75,60.0,3.0,60.83888888888888,60.46666666666666,57.9,3.0,0.0,4.0,0.0,MIN,PHI,48.0,,79.0,6.0,3.5,0,6.0
2018,5,NE,0.0,0.0,68.0,59.96666666666666,61.4,5.0,59.736111111111114,62.5,61.4,2.0,2.0,3.0,2.0,NE,IND,49.5,,66.0,6.0,-10.5,1,10.0
2018,5,NO,1.0,1.0,52.6,62.3,63.3,3.0,59.978378378378366,60.7,,0.0,2.0,2.0,3.0,NO,WAS,51.5,DOME,72.0,0.0,-5.5,1,6.0
2018,5,NYG,0.0,0.0,71.2,63.1,58.7,7.0,59.78529411764707,55.4,60.2,0.0,2.0,1.0,2.0,NYG,CAR,43.5,,80.0,3.0,7.0,0,14.0
2018,5,NYJ,0.0,1.0,54.8,59.55,61.4,2.0,60.440540540540546,72.65,57.4,1.0,2.0,2.0,3.0,NYJ,DEN,43.0,,77.0,7.0,-1.0,1,4.0
2018,5,OAK,3.0,0.0,48.5,58.0,60.0,6.0,61.102941176470594,60.7,63.0,0.0,0.0,6.0,0.0,OAK,LAC,52.0,,75.0,10.0,5.0,0,12.0
2018,5,PHI,0.0,0.0,63.0,62.2,60.0,7.0,59.99999999999999,60.1,54.7,0.0,0.0,3.0,0.0,PHI,MIN,48.0,,79.0,6.0,-3.5,1,14.0
2018,5,PIT,2.0,1.0,50.8,58.5,61.4,3.0,61.05624999999999,60.5,62.9,1.0,2.0,4.0,3.0,PIT,ATL,57.0,,83.0,5.0,-3.5,1,6.0
2018,5,SEA,1.0,0.0,69.5,62.53333333333333,60.0,6.0,59.21666666666666,60.1,51.8,1.0,0.0,7.0,0.0,SEA,LAR,50.5,,53.0,5.0,7.5,0,12.0
2018,5,SF,0.0,0.0,55.2,59.25,60.0,4.0,61.72222222222222,61.8,66.2,0.0,0.0,1.0,0.0,SF,ARI,40.5,,79.0,15.0,-3.0,1,8.0
2018,5,TEN,1.0,0.0,82.0,62.9,60.0,3.0,61.27567567567566,64.75,60.2,0.0,0.0,2.0,0.0,TEN,BUF,38.5,,62.0,8.0,-6.0,1,6.0
2018,5,WAS,1.0,0.0,68.7,59.35,60.0,6.0,59.30714285714287,,60.3,0.0,2.0,2.0,2.0,WAS,NO,51.5,DOME,72.0,0.0,5.5,0,12.0
2018,6,ARZ,1.0,0.0,63.1,58.3,60.0,5.0,61.125714285714295,63.0,65.2,1.0,4.0,4.0,4.0,ARI,MIN,43.5,DOME,72.0,0.0,10.0,0,10.0
2018,6,ATL,0.0,1.0,78.7,57.7,58.7,4.0,62.34857142857143,53.8,62.6,0.0,1.0,5.0,2.0,ATL,TB,57.0,DOME,72.0,0.0,-3.0,1,8.0
2018,6,BLT,1.0,0.0,63.5,59.9,60.0,0.0,60.40666666666666,69.1,64.7,1.0,3.0,2.0,3.0,BAL,TEN,43.5,,66.0,4.0,-2.5,1,0.0
2018,6,BUF,0.0,0.0,67.6,54.6,60.0,4.0,60.54571428571428,57.25,70.6,0.0,3.0,2.0,3.0,BUF,HOU,40.5,DOME,72.0,0.0,10.5,0,8.0
2018,6,CAR,0.0,0.0,44.4,61.8,60.0,5.0,57.69999999999999,36.7,59.3,3.0,3.0,3.0,3.0,CAR,WAS,44.5,,52.0,0.0,-1.0,1,10.0
2018,6,CHI,0.0,0.0,45.4,57.7,60.0,5.0,59.510810810810824,61.5,60.2,0.0,1.0,0.0,1.0,CHI,MIA,40.5,,89.0,8.0,-7.5,1,10.0
2018,6,CIN,1.0,0.0,63.5,65.7,60.0,4.0,62.27272727272727,61.5,57.7,0.0,1.0,4.0,1.0,CIN,PIT,49.5,,51.0,6.0,-1.5,1,8.0
2018,6,CLV,0.0,0.0,62.0,59.93333333333334,60.0,6.0,59.57941176470587,63.5,67.0,0.0,2.0,4.0,2.0,CLE,LAC,47.0,,57.0,12.0,-1.0,1,12.0
2018,6,DAL,2.0,0.0,77.7,59.6,65.0,1.0,60.98235294117647,60.55,58.6,0.0,1.0,3.0,1.0,DAL,JAX,39.0,DOME,72.0,0.0,3.0,0,2.0
2018,6,DEN,1.0,0.0,63.6,58.0,60.0,6.0,60.52058823529411,60.3,55.4,3.0,0.0,3.0,0.0,DEN,LAR,50.0,,25.0,6.0,7.0,0,12.0
2018,6,GB,1.0,3.0,77.1,71.4,60.5,6.0,59.385294117647064,61.4,58.8,0.0,5.0,5.0,8.0,GB,SF,46.5,,37.0,5.0,-9.0,1,12.0
2018,6,HST,1.0,0.0,64.1,58.3,60.0,3.0,61.373529411764714,61.8,56.0,0.0,1.0,4.0,1.0,HOU,BUF,40.5,DOME,72.0,0.0,-10.5,1,6.0
2018,6,IND,0.0,0.0,65.1,60.75,59.6,10.0,60.69687500000001,60.0,60.9,1.0,0.0,4.0,0.0,IND,NYJ,47.5,,60.0,7.0,2.5,0,20.0
2018,6,JAX,0.0,0.0,60.4,58.2,60.0,9.0,60.28235294117646,60.40000000000001,49.9,0.0,1.0,2.0,1.0,JAX,DAL,39.0,DOME,72.0,0.0,-3.0,1,18.0
2018,6,KC,1.0,0.0,69.0,73.3,65.0,9.0,63.03333333333333,,60.0,0.0,0.0,1.0,0.0,KC,NE,59.5,,45.0,0.0,3.5,0,18.0
2018,6,LA,0.0,0.0,52.6,61.25,60.0,4.0,60.73235294117647,69.6,66.8,0.0,1.0,2.0,1.0,LAR,DEN,50.0,,25.0,6.0,-7.0,1,8.0
2018,6,LAC,3.0,0.0,67.7,59.7,59.6,2.0,59.16250000000001,61.95,54.8,2.0,4.0,7.0,4.0,LAC,CLE,47.0,,57.0,12.0,1.0,0,4.0
2018,6,MIA,1.0,0.0,79.6,57.4,60.0,5.0,60.11612903225807,60.0,58.6,2.0,0.0,2.0,0.0,MIA,CHI,40.5,,89.0,8.0,7.5,0,10.0
2018,6,MIN,1.0,0.0,68.5,59.55,60.0,3.0,58.34848484848486,63.0,62.6,2.0,1.0,4.0,1.0,MIN,ARI,43.5,DOME,72.0,0.0,-10.0,1,6.0
2018,6,NE,0.0,0.0,79.1,60.3,59.9,8.0,57.7,60.0,,2.0,0.0,5.0,0.0,NE,KC,59.5,,45.0,0.0,-3.5,1,16.0
2018,6,NYG,1.0,0.0,51.0,57.7,60.0,7.0,60.65,47.3,65.9,6.0,0.0,6.0,0.0,NYG,PHI,45.0,Rain,70.0,3.0,1.5,0,14.0
2018,6,NYJ,0.0,0.0,73.8,62.8,63.6,6.0,59.65294117647058,60.5,60.0,0.0,1.0,2.0,1.0,NYJ,IND,47.5,,60.0,7.0,-2.5,1,12.0
2018,6,OAK,0.0,0.0,49.7,57.8,60.0,5.0,58.34999999999999,60.1,52.9,3.0,1.0,3.0,1.0,OAK,SEA,48.0,Rain,50.0,12.0,3.0,0,10.0
2018,6,PHI,1.0,0.0,56.0,58.8,61.4,4.0,61.390625,70.8,62.6,2.0,0.0,5.0,0.0,PHI,NYG,45.0,Rain,70.0,3.0,-1.5,1,8.0
2018,6,PIT,1.0,0.0,63.1,58.8,60.0,3.0,57.13333333333333,62.0,64.7,0.0,3.0,3.0,3.0,PIT,CIN,49.5,,51.0,6.0,1.5,0,6.0
2018,6,SEA,0.0,0.0,66.8,55.8,60.0,2.0,60.92857142857145,60.7,61.6,0.0,0.0,0.0,0.0,SEA,OAK,48.0,Rain,50.0,12.0,-3.0,1,4.0
2018,6,SF,0.0,0.0,71.7,57.05,60.0,7.0,60.782857142857154,61.5,58.6,4.0,0.0,2.0,0.0,SF,GB,46.5,,37.0,5.0,9.0,0,14.0
2018,6,TB,0.0,0.0,47.4,58.95,60.0,6.0,59.32941176470589,60.8,59.2,0.0,0.0,2.0,0.0,TB,ATL,57.0,DOME,72.0,0.0,3.0,0,12.0
2018,6,TEN,0.0,0.0,,58.4,60.0,3.0,59.1962962962963,60.2,60.2,2.0,0.0,5.0,0.0,TEN,BAL,43.5,,66.0,4.0,2.5,0,6.0
2018,6,WAS,1.0,0.0,77.5,59.8,60.0,2.0,62.43870967741935,61.4,63.1,0.0,0.0,2.0,0.0,WAS,CAR,44.5,,52.0,0.0,1.0,0,4.0
2018,7,ARZ,0.0,0.0,64.2,58.2,60.0,7.0,59.146875,61.4,69.9,1.0,3.0,5.0,3.0,ARI,DEN,42.5,DOME,72.0,0.0,1.0,0,14.0
2018,7,ATL,0.0,0.0,79.4,59.2,60.0,2.0,60.50555555555553,60.5,61.6,1.0,0.0,6.0,0.0,ATL,NYG,53.0,DOME,72.0,0.0,-4.0,1,4.0
2018,7,BLT,0.0,0.0,38.5,58.7,60.0,4.0,60.32,60.5,62.8,1.0,2.0,2.0,2.0,BAL,NO,49.0,,54.0,15.0,-2.5,1,8.0
2018,7,BUF,0.0,0.0,60.4,58.0,60.0,6.0,60.33888888888888,60.1,62.6,0.0,0.0,0.0,0.0,BUF,IND,43.5,DOME,72.0,0.0,7.0,0,12.0
2018,7,CAR,1.0,0.0,44.5,60.8,60.0,4.0,59.83030303030304,60.3,59.9,3.0,2.0,5.0,2.0,CAR,PHI,45.0,,49.0,19.0,5.0,0,8.0
2018,7,CHI,0.0,0.0,67.7,61.7,60.0,6.0,58.012903225806454,61.5,52.2,2.0,1.0,4.0,1.0,CHI,NE,48.5,,44.0,9.0,1.0,0,12.0
2018,7,CIN,0.0,0.0,62.3,61.1,60.0,8.0,59.98235294117647,,65.1,1.0,1.0,3.0,1.0,CIN,KC,56.0,,59.0,10.0,6.5,0,16.0
2018,7,CLV,0.0,0.0,63.5,60.3,60.0,6.0,61.33030303030303,46.2,62.6,3.0,0.0,3.0,0.0,CLE,TB,52.5,,79.0,7.0,3.5,0,12.0
2018,7,DAL,0.0,0.0,54.7,62.1,60.0,4.0,60.105263157894754,62.4,54.7,0.0,1.0,1.0,1.0,DAL,WAS,40.5,,52.0,12.0,-1.0,1,8.0
2018,7,DEN,1.0,0.0,67.5,59.2,59.5,2.0,62.8,61.15,60.3,0.0,1.0,7.0,1.0,DEN,ARI,42.5,DOME,72.0,0.0,-1.0,1,4.0
2018,7,DET,2.0,0.0,69.3,58.3,63.3,4.0,60.1388888888889,60.9,60.0,0.0,1.0,4.0,1.0,DET,MIA,47.0,,89.0,8.0,-3.0,1,8.0
2018,7,HST,0.0,0.0,69.8,59.6,60.0,1.0,60.35714285714285,61.4,60.3,1.0,0.0,2.0,0.0,HOU,JAX,42.5,,68.0,15.0,3.5,0,2.0
2018,7,IND,1.0,0.0,35.8,59.6,58.7,1.0,60.83124999999999,60.5,62.8,0.0,0.0,3.0,0.0,IND,BUF,43.5,DOME,72.0,0.0,-7.0,1,2.0
2018,7,JAX,0.0,0.0,60.4,53.0,60.0,4.0,60.46666666666666,61.7,58.1,0.0,0.0,1.0,0.0,JAX,HOU,42.5,,68.0,15.0,-3.5,1,8.0
2018,7,KC,1.0,0.0,56.8,59.0,57.7,2.0,59.1290322580645,61.6,,0.0,2.0,2.0,2.0,KC,CIN,56.0,,59.0,10.0,-6.5,1,4.0
2018,7,LA,1.0,3.0,66.8,60.1,63.3,2.0,61.73870967741935,70.2,61.3,0.0,4.0,2.0,7.0,LAR,SF,52.0,,62.0,5.0,-8.0,1,4.0
2018,7,LAC,3.0,0.0,63.9,62.0,60.0,4.0,57.61212121212121,62.2,63.0,1.0,2.0,6.0,2.0,LAC,TEN,46.0,,66.0,6.0,-6.5,1,8.0
2018,7,MIA,0.0,0.0,49.9,57.7,60.0,6.0,61.70312499999999,60.3,62.8,1.0,0.0,2.0,0.0,MIA,DET,47.0,,89.0,8.0,3.0,0,12.0
2018,7,MIN,0.0,0.0,55.2,62.8,57.7,3.0,60.847058823529395,61.8,65.3,2.0,0.0,7.0,0.0,MIN,NYJ,45.0,,46.0,16.0,-3.5,1,6.0
2018,7,NE,2.0,0.0,65.7,69.7,61.4,5.0,62.35000000000001,54.0,58.4,1.0,3.0,5.0,3.0,NE,CHI,48.5,,44.0,9.0,-1.0,1,10.0
2018,7,NO,1.0,0.0,64.9,59.96666666666666,60.0,4.0,61.773529411764706,61.4,59.2,0.0,0.0,4.0,0.0,NO,BAL,49.0,,54.0,15.0,2.5,0,8.0
2018,7,NYG,1.0,0.0,62.4,55.0,60.0,5.0,59.102941176470566,61.8,57.2,1.0,2.0,1.0,2.0,NYG,ATL,53.0,DOME,72.0,0.0,4.0,0,10.0
2018,7,NYJ,1.0,0.0,71.5,62.0,60.0,8.0,59.00285714285714,48.2,63.8,1.0,4.0,8.0,4.0,NYJ,MIN,45.0,,46.0,16.0,3.5,0,16.0
2018,7,PHI,3.0,0.0,50.1,63.0,60.0,2.0,62.23548387096776,62.0,56.5,0.0,0.0,5.0,0.0,PHI,CAR,45.0,,49.0,19.0,-5.0,1,4.0
2018,7,SF,0.0,0.0,66.9,57.1,60.0,7.0,59.48857142857143,60.9,58.1,1.0,0.0,3.0,0.0,SF,LAR,52.0,,62.0,5.0,8.0,0,14.0
2018,7,TB,0.0,0.0,51.5,58.3,60.0,3.0,58.58125,57.1,58.4,7.0,1.0,4.0,1.0,TB,CLE,52.5,,79.0,7.0,-3.5,1,6.0
2018,7,TEN,0.0,0.0,51.3,73.6,60.0,4.0,62.38333333333334,60.7,58.3,3.0,0.0,3.0,0.0,TEN,LAC,46.0,,66.0,6.0,6.5,0,8.0
2018,7,WAS,1.0,0.0,63.2,59.86666666666667,60.0,4.0,61.04516129032259,61.0,59.3,2.0,0.0,4.0,0.0,WAS,DAL,40.5,,52.0,12.0,1.0,0,8.0
2018,8,ARZ,1.0,0.0,62.2,58.3,60.0,3.0,61.23870967741936,60.8,56.3,0.0,1.0,5.0,1.0,ARI,SF,40.0,DOME,72.0,0.0,-2.5,1,6.0
2018,8,BLT,1.0,0.0,63.5,61.1,60.0,6.0,60.503125,61.9,60.0,3.0,1.0,3.0,1.0,BAL,CAR,44.0,,61.0,10.0,-2.5,1,12.0
2018,8,BUF,1.0,0.0,69.9,64.6,60.0,6.0,59.297222222222224,61.9,40.5,0.0,2.0,1.0,2.0,BUF,NE,44.5,,46.0,16.0,13.5,0,12.0
2018,8,CAR,0.0,0.0,71.8,58.5,61.4,3.0,59.8578947368421,61.8,69.3,1.0,1.0,2.0,1.0,CAR,BAL,44.0,,61.0,10.0,2.5,0,6.0
2018,8,CHI,0.0,0.0,49.9,59.0,60.0,2.0,60.84411764705883,56.3,62.8,0.0,1.0,0.0,1.0,CHI,NYJ,42.5,,48.0,18.0,-8.5,1,4.0
2018,8,CIN,0.0,0.0,60.2,57.7,60.0,5.0,60.26666666666666,61.1,57.7,0.0,1.0,1.0,1.0,CIN,TB,55.0,,55.0,7.0,-3.5,1,10.0
2018,8,CLV,1.0,0.0,29.0,60.2,60.0,5.0,59.6375,61.2,59.5,1.0,3.0,4.0,3.0,CLE,PIT,47.5,,47.0,11.0,8.5,0,10.0
2018,8,DEN,3.0,0.0,46.4,62.0,60.0,5.0,60.00322580645161,60.6,58.6,4.0,0.0,5.0,0.0,DEN,KC,53.0,,56.0,12.0,8.5,0,10.0
2018,8,DET,0.0,0.0,62.3,49.4,60.0,4.0,60.13333333333334,61.7,63.7,0.0,3.0,2.0,3.0,DET,SEA,48.0,DOME,72.0,0.0,-3.0,1,8.0
2018,8,GB,2.0,0.0,70.8,42.3,60.0,3.0,59.510810810810824,61.1,52.1,3.0,0.0,6.0,0.0,GB,LAR,57.0,,82.0,1.0,7.5,0,6.0
2018,8,HST,2.0,1.0,65.9,59.5,59.5,6.0,58.86060606060607,61.5,59.2,1.0,3.0,4.0,4.0,HOU,MIA,45.0,DOME,72.0,0.0,-7.5,1,12.0
2018,8,IND,2.0,0.0,65.1,58.1,63.3,4.0,62.15666666666666,61.1,60.0,0.0,1.0,2.0,1.0,IND,OAK,51.0,,69.0,8.0,-3.5,1,8.0
2018,8,JAX,2.0,0.0,80.4,58.1,60.0,4.0,61.967647058823516,63.8,59.7,0.0,0.0,3.0,0.0,JAX,PHI,44.0,,48.0,12.0,3.5,0,8.0
2018,8,KC,1.0,0.0,48.5,64.05000000000001,60.0,4.0,60.30303030303031,62.3,60.2,3.0,1.0,5.0,1.0,KC,DEN,53.0,,56.0,12.0,-8.5,1,8.0
