grades_kick_return,grades_punt_return,grades_return,kickoff_attempts,kickoff_fair_catches,kickoff_long,kickoff_muffed_returns,kickoff_touchdowns,kickoff_yards,kickoff_ypa,player,player_game_count,player_id,position,punt_attempts,punt_fair_catches,punt_long,punt_muffed_returns,punt_touchdowns,punt_yards,punt_ypa,season,team_name,total_attempts,week,team_name_games,opponent,over_under_line,weather_detail,weather_temperature,weather_wind_mph,spread_team,is_favorite
41.0,53.3,33.4,0,0,0,0,0,0,,Jacoby Jones,1,3689,WR,1,2,0,0,0,0,0.0,2015,PIT,1,10,PIT,CLE,43,,60.0,6.0,-7.0,1
,55.8,56.7,0,0,0,0,0,0,,Leodis McKelvin,1,4325,CB,3,1,12,0,0,13,4.3,2015,BUF,3,10,BUF,NYJ,42,,56.0,9.0,2.5,0
58.5,,58.4,1,0,22,0,0,22,22.0,Dan Herron,1,7179,HB,0,0,0,0,0,0,,2015,BUF,1,10,BUF,NYJ,42,,56.0,9.0,2.5,0
58.3,92.3,81.1,4,0,24,0,0,71,17.8,Danny Amendola,1,4717,WR,2,2,82,0,0,84,42.0,2015,NE,6,10,NE,NYG,52.5,,54.0,5.0,-7.0,1
,60.0,60.0,0,0,0,0,0,0,,Jairus Byrd,1,4965,S,0,1,0,0,0,0,,2015,NO,0,10,NO,WAS,52,,62.0,7.0,-1.0,1
60.7,,60.8,3,0,22,0,0,59,19.7,C.J. Spiller,1,5534,HB,0,0,0,0,0,0,,2015,NO,3,10,NO,WAS,52,,62.0,7.0,-1.0,1
,60.1,60.2,0,0,0,0,0,0,,Marcus Murphy,1,9663,HB,1,0,10,0,0,10,10.0,2015,NO,1,10,NO,WAS,52,,62.0,7.0,-1.0,1
58.8,60.5,59.2,5,0,20,0,0,86,17.2,Dexter McCluster,1,5561,HB,0,2,0,0,0,0,,2015,TEN,5,10,TEN,CAR,43,,60.0,3.0,3.5,0
60.0,62.7,61.6,0,0,0,0,0,0,,Golden Tate,1,5585,WR,4,1,23,0,0,39,9.8,2015,DET,4,10,DET,GB,50,,57.0,6.0,10.5,0
73.4,,74.7,2,0,104,0,0,134,67.0,Ameer Abdullah,1,9487,HB,0,0,0,0,0,0,,2015,DET,2,10,DET,GB,50,,57.0,6.0,10.5,0
58.8,39.4,45.4,2,0,19,0,0,31,15.5,Marc Mariani,1,5745,WR,3,1,6,0,0,11,3.7,2015,CHI,5,10,CHI,LAR,42.5,DOME,72.0,0.0,7.0,0
62.3,,62.5,2,0,26,0,0,48,24.0,Marlon Moore,1,5887,WR,0,0,0,0,0,0,,2015,CLV,2,10,CLE,PIT,43,,60.0,6.0,7.0,0
59.7,,59.6,2,0,30,0,0,52,26.0,Duke Johnson Jr.,1,9510,HB,0,0,0,0,0,0,,2015,CLV,2,10,CLE,PIT,43,,60.0,6.0,7.0,0
,61.7,61.3,0,0,0,0,0,0,,Marcus Sherels,1,6017,CB,3,0,9,0,0,15,5.0,2015,MIN,3,10,MIN,OAK,44,,57.0,15.0,3.0,0
84.6,,86.8,1,0,93,0,1,93,93.0,Cordarrelle Patterson,1,7810,WR,0,0,0,0,0,0,,2015,MIN,1,10,MIN,OAK,44,,57.0,15.0,3.0,0
,,,1,0,12,0,0,12,12.0,MyCole Pruitt,1,9576,TE,0,0,0,0,0,0,,2015,MIN,1,10,MIN,OAK,44,,57.0,15.0,3.0,0
,61.6,61.3,0,0,0,0,0,0,,Bryan Walters,1,6139,WR,3,1,2,0,0,2,0.7,2015,JAX,3,10,JAX,BAL,47,,63.0,5.0,5.0,0
,,,1,0,-9,0,0,-9,-9.0,Shane Vereen,1,6208,HB,0,0,0,0,0,0,,2015,NYG,1,10,NYG,NE,52.5,,54.0,5.0,7.0,0
58.4,62.6,60.3,2,0,20,0,0,38,19.0,Dwayne Harris,1,6328,WR,4,0,17,0,0,41,10.3,2015,NYG,6,10,NYG,NE,52.5,,54.0,5.0,7.0,0
65.4,,65.9,6,0,37,0,0,145,24.2,Taiwan Jones,1,6277,HB,0,0,0,0,0,0,,2015,OAK,6,10,OAK,MIN,44,,57.0,15.0,-3.0,1
,61.1,60.9,0,0,0,0,0,0,,T.J. Carrie,1,8853,CB,2,0,2,0,0,2,1.0,2015,OAK,2,10,OAK,MIN,44,,57.0,15.0,-3.0,1
,,,1,0,9,0,0,9,9.0,Anthony Sherman,1,6288,FB,0,0,0,0,0,0,,2015,KC,1,10,KC,DEN,42,,59.0,1.0,3.5,0
58.8,61.7,60.1,0,0,0,0,0,0,,De'Anthony Thomas,1,8759,WR,3,0,11,0,0,6,2.0,2015,KC,3,10,KC,DEN,42,,59.0,1.0,3.5,0
,,,2,0,0,0,0,0,0.0,Daniel Sorensen,1,9253,S,0,0,0,0,0,0,,2015,KC,2,10,KC,DEN,42,,59.0,1.0,3.5,0
,62.7,62.1,0,0,0,0,0,0,,Jeremy Kerley,1,6305,WR,4,1,6,0,0,14,3.5,2015,NYJ,4,10,NYJ,BUF,42,,56.0,9.0,-2.5,1
59.5,,59.4,1,0,9,0,0,9,9.0,Zac Stacy,1,7942,HB,0,0,0,0,0,0,,2015,NYJ,1,10,NYJ,BUF,42,,56.0,9.0,-2.5,1
59.5,,59.4,1,0,17,0,0,17,17.0,Kenbrell Thompkins,1,8126,WR,0,0,0,0,0,0,,2015,NYJ,1,10,NYJ,BUF,42,,56.0,9.0,-2.5,1
47.8,,46.8,1,0,21,0,0,21,21.0,Devin Smith,1,9470,WR,0,0,0,0,0,0,,2015,NYJ,1,10,NYJ,BUF,42,,56.0,9.0,-2.5,1
,43.4,47.3,0,0,0,0,0,0,,Jeremy Ross,1,6476,WR,5,1,42,0,0,69,13.8,2015,BLT,5,10,BAL,JAX,47,,63.0,5.0,-5.0,1
62.1,,62.3,1,0,50,0,0,50,50.0,Raheem Mostert,1,9783,HB,0,0,0,0,0,0,,2015,BLT,1,10,BAL,JAX,47,,63.0,5.0,-5.0,1
57.4,61.0,58.3,0,0,0,0,0,0,,Omar Bolden,1,7101,S,1,0,11,0,0,11,11.0,2015,DEN,1,10,DEN,KC,42,,59.0,1.0,-3.5,1
,61.8,61.5,0,0,0,0,0,0,,Cole Beasley,1,7330,WR,2,0,22,0,0,23,11.5,2015,DAL,2,10,DAL,TB,43.5,,77.0,9.0,-1.0,1
,,,1,0,9,0,0,9,9.0,Terrance Williams,1,7855,WR,0,0,0,0,0,0,,2015,DAL,1,10,DAL,TB,43.5,,77.0,9.0,-1.0,1
58.8,60.1,59.0,0,0,0,0,0,0,,Lucky Whitehead,1,9853,WR,1,0,0,0,0,0,0.0,2015,DAL,1,10,DAL,TB,43.5,,77.0,9.0,-1.0,1
,,,1,0,26,0,0,26,26.0,Rod Smith,1,9996,HB,0,0,0,0,0,0,,2015,DAL,1,10,DAL,TB,43.5,,77.0,9.0,-1.0,1
58.8,53.8,54.4,0,0,0,0,0,0,,Bobby Rainey Jr.,1,7511,HB,1,3,3,0,0,3,3.0,2015,TB,1,10,TB,DAL,43.5,,77.0,9.0,1.0,0
,62.3,61.8,0,0,0,0,0,0,,Tavon Austin,1,7789,WR,3,1,10,0,0,16,5.3,2015,SL,3,10,LAR,CHI,42.5,DOME,72.0,0.0,-7.0,1
60.7,,60.8,1,0,27,0,0,27,27.0,Benny Cunningham,1,8283,HB,0,0,0,0,0,0,,2015,SL,1,10,LAR,CHI,42.5,DOME,72.0,0.0,-7.0,1
62.5,61.5,63.0,3,0,30,0,0,78,26.0,Micah Hyde,1,7941,S,2,1,6,0,0,7,3.5,2015,GB,5,10,GB,DET,50,,57.0,6.0,-10.5,1
59.2,,59.1,2,0,21,0,0,29,14.5,Rashad Ross,1,8061,WR,0,0,0,0,0,0,,2015,WAS,2,10,WAS,NO,52,,62.0,7.0,1.0,0
,55.4,56.4,0,0,0,0,0,0,,Jamison Crowder,1,9538,WR,4,0,11,0,0,26,6.5,2015,WAS,4,10,WAS,NO,52,,62.0,7.0,1.0,0
59.6,62.4,61.0,0,0,0,0,0,0,,Jarvis Landry,1,8698,WR,3,0,6,0,0,9,3.0,2015,MIA,3,10,MIA,PHI,49.5,,59.0,9.0,6.0,0
47.9,,46.8,2,0,37,0,0,42,21.0,Damien Williams,1,9205,HB,0,0,0,0,0,0,,2015,MIA,2,10,MIA,PHI,49.5,,59.0,9.0,6.0,0
61.0,61.4,61.8,5,0,34,0,0,104,20.8,Tyler Lockett,1,9502,WR,1,2,0,0,0,0,0.0,2015,SEA,6,10,SEA,ARI,43.5,,42.0,1.0,-3.0,1
63.5,61.8,64.1,3,0,26,0,0,64,21.3,Keith Mumphery,1,9608,WR,1,2,10,0,0,10,10.0,2015,HST,4,10,HOU,CIN,46.5,,49.0,2.0,10.0,0
,60.1,60.2,0,0,0,0,0,0,,Wes Welker,1,2204,WR,1,0,10,0,0,10,10.0,2015,SL,1,11,LAR,BAL,41.5,,47.0,10.0,3.0,0
,35.1,40.8,0,0,0,0,0,0,,Tavon Austin,1,7789,WR,4,2,3,0,0,2,0.5,2015,SL,4,11,LAR,BAL,41.5,,47.0,10.0,3.0,0
,61.2,61.0,0,0,0,0,0,0,,Darren Sproles,1,2347,HB,2,0,7,0,0,6,3.0,2015,PHI,2,11,PHI,TB,45.5,,48.0,10.0,-6.5,1
59.9,,59.9,1,0,16,0,0,16,16.0,Riley Cooper,1,5682,WR,0,0,0,0,0,0,,2015,PHI,1,11,PHI,TB,45.5,,48.0,10.0,-6.5,1
61.7,,61.9,4,0,39,0,0,96,24.0,Josh Huff,1,8721,WR,0,0,0,0,0,0,,2015,PHI,4,11,PHI,TB,45.5,,48.0,10.0,-6.5,1
,60.1,60.1,0,0,0,0,0,0,,Lance Moore,1,2718,WR,0,1,0,0,0,0,,2015,DET,0,11,DET,OAK,50,DOME,72.0,0.0,1.5,0
61.2,62.2,65.6,1,0,26,0,0,26,26.0,Golden Tate,1,5585,WR,3,0,14,0,0,22,7.3,2015,DET,4,11,DET,OAK,50,DOME,72.0,0.0,1.5,0
62.8,,63.0,2,0,29,0,0,54,27.0,Ameer Abdullah,1,9487,HB,0,0,0,0,0,0,,2015,DET,2,11,DET,OAK,50,DOME,72.0,0.0,1.5,0
62.6,,62.9,4,0,39,0,0,97,24.3,Antonio Cromartie,1,2964,CB,0,0,0,0,0,0,,2015,NYJ,4,11,NYJ,HOU,40,DOME (Open Roof),52.0,5.0,-4.0,1
,63.0,62.3,0,0,0,0,0,0,,Jeremy Kerley,1,6305,WR,5,1,13,0,0,39,7.8,2015,NYJ,5,11,NYJ,HOU,40,DOME (Open Roof),52.0,5.0,-4.0,1
,60.7,60.6,0,0,0,0,0,0,,Ted Ginn Jr.,1,3625,WR,1,1,1,0,0,1,1.0,2015,CAR,1,11,CAR,WAS,44.5,,52.0,8.0,-7.0,1
,,,1,0,8,0,0,8,8.0,Mike Tolbert,1,4740,FB,0,0,0,0,0,0,,2015,CAR,1,11,CAR,WAS,44.5,,52.0,8.0,-7.0,1
,,,1,0,23,0,0,23,23.0,Joe Webb III,1,5722,WR,0,0,0,0,0,0,,2015,CAR,1,11,CAR,WAS,44.5,,52.0,8.0,-7.0,1
,60.1,60.1,0,0,0,0,0,0,,Brenton Bersin,1,7516,WR,0,1,0,0,0,0,,2015,CAR,0,11,CAR,WAS,44.5,,52.0,8.0,-7.0,1
58.1,61.0,58.9,1,0,26,0,0,26,26.0,Eric Weems,1,4097,WR,1,2,1,0,0,1,1.0,2015,ATL,2,11,ATL,IND,47.5,DOME,72.0,0.0,-3.5,1
,34.3,40.3,0,0,0,0,0,0,,Leodis McKelvin,1,4325,CB,4,1,4,0,0,8,2.0,2015,BUF,4,11,BUF,NE,47.5,,28.0,5.0,7.0,0
61.2,,61.2,1,0,16,0,0,16,16.0,Anthony Dixon,1,5696,HB,0,0,0,0,0,0,,2015,BUF,1,11,BUF,NE,47.5,,28.0,5.0,7.0,0
58.5,,58.4,1,0,14,0,0,14,14.0,Denarius Moore,1,6300,WR,0,0,0,0,0,0,,2015,BUF,1,11,BUF,NE,47.5,,28.0,5.0,7.0,0
,61.6,61.3,0,0,0,0,0,0,,Harry Douglas,1,4398,WR,2,0,9,0,0,8,4.0,2015,TEN,2,11,TEN,JAX,41.5,,71.0,2.0,3.0,0
58.5,61.1,59.5,1,0,22,0,0,22,22.0,Dexter McCluster,1,5561,HB,1,1,6,0,0,6,6.0,2015,TEN,2,11,TEN,JAX,41.5,,71.0,2.0,3.0,0
,,,1,0,14,0,0,14,14.0,Marcel Reece,1,4702,FB,0,0,0,0,0,0,,2015,OAK,1,11,OAK,DET,50,DOME,72.0,0.0,-1.5,1
53.7,,53.1,2,0,24,0,0,47,23.5,Seth Roberts,1,9079,WR,0,0,0,0,0,0,,2015,OAK,2,11,OAK,DET,50,DOME,72.0,0.0,-1.5,1
,62.6,62.0,0,0,0,0,0,0,,Amari Cooper,1,9437,WR,4,0,12,0,0,16,4.0,2015,OAK,4,11,OAK,DET,50,DOME,72.0,0.0,-1.5,1
,69.7,67.5,0,0,0,0,0,0,,Danny Amendola,1,4717,WR,3,0,21,0,0,34,11.3,2015,NE,3,11,NE,BUF,47.5,,28.0,5.0,-7.0,1
59.9,,59.9,1,0,0,0,0,0,0.0,Devin McCourty,1,5552,S,0,0,0,0,0,0,,2015,NE,1,11,NE,BUF,47.5,,28.0,5.0,-7.0,1
59.9,,59.9,1,0,10,0,0,10,10.0,Michael Williams,1,7993,TE,0,0,0,0,0,0,,2015,NE,1,11,NE,BUF,47.5,,28.0,5.0,-7.0,1
,60.1,60.1,0,0,0,0,0,0,,Christopher Harper,1,9950,WR,0,2,0,0,0,0,,2015,NE,0,11,NE,BUF,47.5,,28.0,5.0,-7.0,1
,61.4,61.1,0,0,0,0,0,0,,Jeremy Maclin,1,4942,WR,2,4,11,0,0,13,6.5,2015,KC,2,11,KC,LAC,45.5,,78.0,4.0,-3.0,1
70.7,69.6,75.8,1,0,58,0,0,58,58.0,Brandon Tate,1,5006,WR,2,2,5,0,0,5,2.5,2015,CIN,3,11,CIN,ARI,48,DOME,72.0,0.0,4.0,0
60.0,,60.0,0,0,2,0,0,2,,Mohamed Sanu,1,7084,WR,0,0,0,0,0,0,,2015,CIN,0,11,CIN,ARI,48,DOME,72.0,0.0,4.0,0
,,,1,0,-11,0,0,-11,-11.0,Giovani Bernard,1,7818,HB,0,0,0,0,0,0,,2015,CIN,1,11,CIN,ARI,48,DOME,72.0,0.0,4.0,0
,60.5,60.4,0,0,0,0,0,0,,Lardarius Webb,1,5011,CB,0,1,0,0,0,0,,2015,BLT,0,11,BAL,LAR,41.5,,47.0,10.0,-3.0,1
,61.6,61.3,0,0,0,0,0,0,,Kaelin Clay,1,9617,WR,3,0,7,0,0,5,1.7,2015,BLT,3,11,BAL,LAR,41.5,,47.0,10.0,-3.0,1
63.2,,63.5,2,0,30,0,0,58,29.0,Raheem Mostert,1,9783,HB,0,0,0,0,0,0,,2015,BLT,2,11,BAL,LAR,41.5,,47.0,10.0,-3.0,1
,,,1,0,0,0,0,0,0.0,Demaryius Thomas,1,5547,WR,0,0,0,0,0,0,,2015,DEN,1,11,DEN,CHI,41.5,,29.0,6.0,-2.0,1
55.1,60.5,55.7,3,0,24,0,0,45,15.0,Omar Bolden,1,7101,S,0,2,0,0,0,0,,2015,DEN,3,11,DEN,CHI,41.5,,29.0,6.0,-2.0,1
83.3,,85.7,4,0,99,0,1,177,44.3,Andre Roberts,1,5612,WR,0,0,0,0,0,0,,2015,WAS,4,11,WAS,CAR,44.5,,52.0,8.0,7.0,0
59.9,61.3,60.8,1,0,13,0,0,13,13.0,Jamison Crowder,1,9538,WR,2,1,2,0,0,3,1.5,2015,WAS,3,11,WAS,CAR,44.5,,52.0,8.0,7.0,0
,61.1,60.9,0,0,0,0,0,0,,Marc Mariani,1,5745,WR,1,4,4,0,0,4,4.0,2015,CHI,1,11,CHI,DEN,41.5,,29.0,6.0,2.0,0
63.2,,63.5,2,0,28,0,0,54,27.0,Deonte Thompson,1,7513,WR,0,0,0,0,0,0,,2015,CHI,2,11,CHI,DEN,41.5,,29.0,6.0,2.0,0
60.0,60.9,60.2,0,0,0,0,0,0,,Marcus Sherels,1,6017,CB,1,1,0,0,0,0,0.0,2015,MIN,1,11,MIN,GB,45,,32.0,7.0,-0.0,0
74.2,,75.6,3,0,52,0,0,103,34.3,Cordarrelle Patterson,1,7810,WR,0,0,0,0,0,0,,2015,MIN,3,11,MIN,GB,45,,32.0,7.0,-0.0,0
,,,2,0,23,0,0,38,19.0,Zach Line,1,8420,FB,0,0,0,0,0,0,,2015,MIN,2,11,MIN,GB,45,,32.0,7.0,-0.0,0
,60.0,60.0,0,0,0,0,0,0,,Bryan Walters,1,6139,WR,0,1,0,0,0,0,,2015,JAX,0,11,JAX,TEN,41.5,,71.0,2.0,-3.0,1
,87.6,81.4,0,0,0,0,0,0,,Rashad Greene Sr.,1,9572,WR,2,0,63,0,0,76,38.0,2015,JAX,2,11,JAX,TEN,41.5,,71.0,2.0,-3.0,1
,63.6,62.8,0,0,0,0,0,0,,Patrick Peterson,1,6157,CB,3,2,9,0,0,23,7.7,2015,ARZ,3,11,ARI,CIN,48,DOME,72.0,0.0,-4.0,1
62.0,,62.2,3,0,32,0,0,82,27.3,David Johnson,1,9519,HB,0,0,0,0,0,0,,2015,ARZ,3,11,ARI,CIN,48,DOME,72.0,0.0,-4.0,1
,61.3,61.0,0,0,0,0,0,0,,Randall Cobb,1,6216,WR,2,3,10,0,0,9,4.5,2015,GB,2,11,GB,MIN,45,,32.0,7.0,-0.0,0
73.4,,74.7,2,0,70,0,0,83,41.5,Jeff Janis,1,8870,WR,0,0,0,0,0,0,,2015,GB,2,11,GB,MIN,45,,32.0,7.0,-0.0,0
,,,1,0,0,0,0,0,0.0,Jorvorskie Lane,1,7002,FB,0,0,0,0,0,0,,2015,TB,1,11,TB,PHI,45.5,,48.0,10.0,6.5,0
58.5,69.5,65.2,1,0,20,0,0,20,20.0,Bobby Rainey Jr.,1,7511,HB,3,1,10,0,0,19,6.3,2015,TB,4,11,TB,PHI,45.5,,48.0,10.0,6.5,0
,61.3,61.0,0,0,0,0,0,0,,Cole Beasley,1,7330,WR,2,2,0,0,0,0,0.0,2015,DAL,2,11,DAL,MIA,45,,75.0,10.0,-2.0,1
58.8,61.6,59.9,0,0,0,0,0,0,,Lucky Whitehead,1,9853,WR,2,0,18,0,0,27,13.5,2015,DAL,2,11,DAL,MIA,45,,75.0,10.0,-2.0,1
54.5,60.7,55.2,2,0,33,0,0,33,16.5,Jarvis Landry,1,8698,WR,1,0,12,0,0,12,12.0,2015,MIA,3,11,MIA,DAL,45,,75.0,10.0,2.0,0
,,,1,0,6,0,0,6,6.0,Zach Vigil,1,9824,LB,0,0,0,0,0,0,,2015,MIA,1,11,MIA,DAL,45,,75.0,10.0,2.0,0
42.7,60.9,44.3,4,0,33,0,0,96,24.0,Bruce Ellington,1,8741,WR,1,2,6,0,0,6,6.0,2015,SF,5,11,SF,SEA,40,,48.0,3.0,14.0,0
57.4,31.4,39.6,1,0,18,0,0,18,18.0,Javontee Herndon,1,9191,WR,1,3,0,0,0,0,0.0,2015,SD,2,11,LAC,KC,45.5,,78.0,4.0,3.0,0
,,,1,0,1,0,0,1,1.0,Kyle Emanuel,1,9586,ED,0,0,0,0,0,0,,2015,SD,1,11,LAC,KC,45.5,,78.0,4.0,3.0,0
58.3,62.1,60.0,0,0,0,0,0,0,,Tyler Lockett,1,9502,WR,4,2,4,0,0,1,0.3,2015,SEA,4,11,SEA,SF,40,,48.0,3.0,-14.0,1
59.6,43.9,47.6,0,0,0,0,0,0,,Keith Mumphery,1,9608,WR,5,1,11,0,0,24,4.8,2015,HST,5,11,HOU,NYJ,40,DOME (Open Roof),52.0,5.0,4.0,0
66.7,69.8,72.2,2,0,36,0,0,70,35.0,Quan Bray,1,9700,WR,4,1,11,0,0,17,4.3,2015,IND,6,11,IND,ATL,47.5,DOME,72.0,0.0,3.5,0
,60.1,60.2,0,0,0,0,0,0,,Wes Welker,1,2204,WR,1,0,13,0,0,13,13.0,2015,SL,1,12,LAR,CIN,42,,45.0,6.0,9.5,0
,62.3,61.8,0,0,0,0,0,0,,Tavon Austin,1,7789,WR,2,1,9,0,0,9,4.5,2015,SL,2,12,LAR,CIN,42,,45.0,6.0,9.5,0
75.2,,76.7,2,0,23,0,0,46,23.0,Benny Cunningham,1,8283,HB,0,0,0,0,0,0,,2015,SL,2,12,LAR,CIN,42,,45.0,6.0,9.5,0
,,,1,0,3,0,0,3,3.0,Thomas Davis Sr.,1,2231,LB,0,0,0,0,0,0,,2015,CAR,1,12,CAR,DAL,44.5,DOME,68.0,11.0,-1.0,1
60.0,60.3,59.8,0,0,0,0,0,0,,Ted Ginn Jr.,1,3625,WR,0,1,0,0,0,0,,2015,CAR,0,12,CAR,DAL,44.5,DOME,68.0,11.0,-1.0,1
,,,0,0,0,0,0,0,,Dean Marlowe,1,9966,S,1,0,0,0,0,0,0.0,2015,CAR,1,12,CAR,DAL,44.5,DOME,68.0,11.0,-1.0,1
,61.2,61.0,0,0,0,0,0,0,,Darren Sproles,1,2347,HB,2,2,5,0,0,3,1.5,2015,PHI,2,12,PHI,DET,47,DOME,72.0,0.0,3.0,0
,,,1,0,0,0,0,0,0.0,John Kuhn,1,2686,FB,0,0,0,0,0,0,,2015,GB,1,12,GB,CHI,45,Rain,35.0,10.0,-8.0,1
,54.8,56.0,0,0,0,0,0,0,,Randall Cobb,1,6216,WR,2,1,1,0,0,1,0.5,2015,GB,2,12,GB,CHI,45,Rain,35.0,10.0,-8.0,1
84.8,,87.2,2,0,64,0,0,82,41.0,Jeff Janis,1,8870,WR,0,0,0,0,0,0,,2015,GB,2,12,GB,CHI,45,Rain,35.0,10.0,-8.0,1
,61.0,60.8,0,0,0,0,0,0,,Lance Moore,1,2718,WR,2,0,1,0,0,1,0.5,2015,DET,2,12,DET,PHI,47,DOME,72.0,0.0,-3.0,1
,61.9,61.5,0,0,0,0,0,0,,Golden Tate,1,5585,WR,2,1,9,0,0,9,4.5,2015,DET,2,12,DET,PHI,47,DOME,72.0,0.0,-3.0,1
59.0,,58.9,1,0,25,0,0,25,25.0,Ameer Abdullah,1,9487,HB,0,0,0,0,0,0,,2015,DET,1,12,DET,PHI,47,DOME,72.0,0.0,-3.0,1
,69.9,67.7,0,0,0,0,0,0,,Brent Grimes,1,3589,CB,3,0,28,0,0,44,14.7,2015,MIA,3,12,MIA,NYJ,43.5,,48.0,5.0,4.5,0
,60.1,60.2,0,0,0,0,0,0,,Jarvis Landry,1,8698,WR,1,0,3,0,0,3,3.0,2015,MIA,1,12,MIA,NYJ,43.5,,48.0,5.0,4.5,0
58.6,,58.4,4,0,28,0,0,92,23.0,Damien Williams,1,9205,HB,0,0,0,0,0,0,,2015,MIA,4,12,MIA,NYJ,43.5,,48.0,5.0,4.5,0
61.7,62.0,62.7,4,0,36,0,0,118,29.5,Jacoby Jones,1,3689,WR,2,1,14,0,0,17,8.5,2015,PIT,6,12,PIT,SEA,46.5,,37.0,2.0,3.0,0
72.2,61.6,73.1,1,0,44,0,0,44,44.0,Eric Weems,1,4097,WR,2,0,10,0,0,17,8.5,2015,ATL,3,12,ATL,MIN,45,DOME,72.0,0.0,-2.0,1
,60.5,60.5,0,0,0,0,0,0,,DeSean Jackson,1,4363,WR,1,0,2,0,0,2,2.0,2015,WAS,1,12,WAS,NYG,48,,46.0,5.0,1.5,0
59.9,,59.9,1,0,24,0,0,24,24.0,Andre Roberts,1,5612,WR,0,0,0,0,0,0,,2015,WAS,1,12,WAS,NYG,48,,46.0,5.0,1.5,0
59.9,,59.9,1,0,9,0,0,9,9.0,Chris Thompson,1,7936,HB,0,0,0,0,0,0,,2015,WAS,1,12,WAS,NYG,48,,46.0,5.0,1.5,0
59.9,,59.9,1,0,25,0,0,25,25.0,Rashad Ross,1,8061,WR,0,0,0,0,0,0,,2015,WAS,1,12,WAS,NYG,48,,46.0,5.0,1.5,0
,62.0,61.6,0,0,0,0,0,0,,Jamison Crowder,1,9538,WR,2,0,16,0,0,24,12.0,2015,WAS,2,12,WAS,NYG,48,,46.0,5.0,1.5,0
,60.9,60.7,0,0,0,0,0,0,,Harry Douglas,1,4398,WR,1,1,5,0,0,5,5.0,2015,TEN,1,12,TEN,OAK,45,,57.0,2.0,1.0,0
62.1,,62.3,1,0,31,0,0,31,31.0,Tre McBride,1,9678,WR,0,0,0,0,0,0,,2015,TEN,1,12,TEN,OAK,45,,57.0,2.0,1.0,0
,,,1,0,11,0,0,11,11.0,Kellen Davis,1,4472,TE,0,0,0,0,0,0,,2015,NYJ,1,12,NYJ,MIA,43.5,,48.0,5.0,-4.5,1
59.6,83.7,76.5,0,0,0,0,0,0,,Jeremy Kerley,1,6305,WR,6,1,58,0,0,96,16.0,2015,NYJ,6,12,NYJ,MIA,43.5,,48.0,5.0,-4.5,1
57.8,60.1,58.1,0,0,0,0,0,0,,Patrick Chung,1,4957,S,1,0,4,0,0,4,4.0,2015,NE,1,12,NE,DEN,43,Snow,21.0,0.0,-2.5,1
,34.7,40.5,0,0,0,0,0,0,,Christopher Harper,1,9950,WR,3,0,10,0,0,17,5.7,2015,NE,3,12,NE,DEN,43,Snow,21.0,0.0,-2.5,1
59.6,62.0,60.6,0,0,0,0,0,0,,Brandon Tate,1,5006,WR,2,1,13,0,0,16,8.0,2015,CIN,2,12,CIN,LAR,42,,45.0,6.0,-9.5,1
61.8,60.7,62.2,7,0,31,0,0,164,23.4,Marcus Thigpen,1,5488,WR,1,0,5,0,0,5,5.0,2015,BUF,8,12,BUF,KC,41,Rain,34.0,5.0,4.5,0
59.2,,59.1,2,0,25,0,0,40,20.0,C.J. Spiller,1,5534,HB,0,0,0,0,0,0,,2015,NO,2,12,NO,HOU,51,DOME (Open Roof),55.0,8.0,3.5,0
59.6,60.7,59.7,0,0,0,0,0,0,,Marcus Murphy,1,9663,HB,1,0,12,0,0,12,12.0,2015,NO,1,12,NO,HOU,51,DOME (Open Roof),55.0,8.0,3.5,0
,61.1,60.9,0,0,0,0,0,0,,Emmanuel Sanders,1,5606,WR,2,0,14,0,0,16,8.0,2015,DEN,2,12,DEN,NE,43,Snow,21.0,0.0,2.5,0
58.8,54.6,55.4,2,0,27,0,0,46,23.0,Omar Bolden,1,7101,S,2,0,8,0,0,8,4.0,2015,DEN,4,12,DEN,NE,43,Snow,21.0,0.0,2.5,0
,62.0,61.6,0,0,0,0,0,0,,Marc Mariani,1,5745,WR,2,1,7,0,0,7,3.5,2015,CHI,2,12,CHI,GB,45,Rain,35.0,10.0,8.0,0
72.9,,74.1,1,0,37,0,0,37,37.0,Deonte Thompson,1,7513,WR,0,0,0,0,0,0,,2015,CHI,1,12,CHI,GB,45,Rain,35.0,10.0,8.0,0
60.0,61.0,60.3,0,0,0,0,0,0,,Marcus Sherels,1,6017,CB,2,0,3,0,0,3,1.5,2015,MIN,2,12,MIN,ATL,45,DOME,72.0,0.0,2.0,0
,,,1,0,0,0,0,0,0.0,Adam Thielen,1,8288,WR,0,0,0,0,0,0,,2015,MIN,1,12,MIN,ATL,45,DOME,72.0,0.0,2.0,0
,61.5,61.2,0,0,0,0,0,0,,Patrick Peterson,1,6157,CB,1,2,15,0,0,15,15.0,2015,ARZ,1,12,ARI,SF,45,,57.0,2.0,-8.5,1
59.2,,59.1,2,0,24,0,0,47,23.5,David Johnson,1,9519,HB,0,0,0,0,0,0,,2015,ARZ,2,12,ARI,SF,45,,57.0,2.0,-8.5,1
58.1,48.5,50.9,1,0,19,0,0,19,19.0,Dwayne Harris,1,6328,WR,4,1,6,0,0,14,3.5,2015,NYG,5,12,NYG,WAS,48,,46.0,5.0,-1.5,1
