"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","salary","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"161","Duke Johnson Jr.","HST","rb","10","@TB","5.6","10","0","0","0","0","0","0","4.164","15.6184","0.0444","3.1807","2.5844","19.47","0.0824","0.0311","0.0156","0.0121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","Sam Darnold","NYJ","qb","4","PIT","14.8","22","20.7097","32.7691","227.9763","1.2837","1.0721","2.5128","2.5845","12.2988","0.0843","0","0","0","0","0.1488","0.0744","0.0403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","Tom Brady","NE","qb","10","BUF","14.7","27","23.5992","35.5004","240.5416","1.3591","0.5995","1.7881","1.1687","1.7106","0.051","0","0","0","0","0.3108","0.1554","0.0422","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","David Blough","DET","qb","5","@DEN","14.7","21","20.5633","33.2806","222.2016","1.1937","1.042","3.2284","2.5881","15.0905","0.1165","0","0","0","0","0.1899","0.095","0.0356","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","Brandin Cooks","LA","wr","9","@SF","6.4","10","0","0","0","0","0","0","0.6174","3.7341","0.0134","4.0085","2.5575","36.3138","0.17","0.0242","0.0121","0.0054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","Vyncint Smith","NYJ","wr","4","PIT","6.4","10","0","0","0","0","0","0","0.5944","3.946","0.0196","4.1984","2.4182","33.8897","0.2104","0.0213","0.0107","0.0062","11.9559","0.0041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"167","Corey Davis","TEN","wr","11","NO","6.2","14","0","0","0","0","0","0","0","0","0","4.7483","2.8918","34.9515","0.2048","0.029","0.0145","0.0054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","Hunter Renfrow","OAK","wr","6","@LAC","6.2","11","0","0","0","0","0","0","0","0","0","4.7853","3.0027","32.5937","0.2355","0.013","0.0065","0.0087","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","Jimmy Graham","GB","te","11","@MIN","4.9","12","0","0","0","0","0","0","0","0","0","3.4702","2.4487","26.8998","0.1688","0.0056","0.0028","0.0107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","Will Grier","CAR","qb","7","@IND","14.1","20","21.232","33.4106","234.5276","1.0298","1.0105","2.8761","2.5537","14.3626","0.0415","0","0","0","0","0.189","0.0945","0.0388","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"171","Giovani Bernard","CIN","rb","9","@MIA","4.7","11","0","0","0","0","0","0","2.8112","11.6479","0.0392","2.7494","2.2066","17.9925","0.0686","0.0166","0.0083","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"172","Brian Hill","ATL","rb","9","JAX","4.7","14","0","0","0","0","0","0","4.8283","21.6021","0.1534","1.2836","1.0546","8.0157","0.0487","0.0308","0.0154","0.0039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"173","Allen Lazard","GB","wr","11","@MIN","5.8","13","0","0","0","0","0","0","0","0","0","4.191","2.7622","34.3911","0.1635","0.0119","0.006","0.0074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"174","Vance McDonald","PIT","te","7","@NYJ","4.7","10","0","0","0","0","0","0","0","0","0","3.4736","2.3505","25.9811","0.1568","0.0198","0.0099","0.0035","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"175","Hayden Hurst","BLT","te","8","@CLV","4.7","10","0","0","0","0","0","0","0","0","0","3.304","2.232","23.7091","0.209","0.0075","0.0038","0.0071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"176","C.J. Prosise","SEA","rb","11","ARZ","4.5","10","0","0","0","0","0","0","3.9385","15.6372","0.1465","1.6056","1.2918","9.4208","0.0747","0.0195","0.0098","0.0027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"177","Jaylen Samuels","PIT","rb","7","@NYJ","4.5","11","0","0","0","0","0","0","2.6341","9.7111","0.0431","3.0372","2.2936","16.6084","0.0771","0.0184","0.0092","0.0022","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"178","N'Keal Harry","NE","wr","10","BUF","5.6","11","0","0","0","0","0","0","0","0","0","4.3681","2.758","31.6422","0.1837","0.0119","0.0059","0.0065","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"179","David Johnson","ARZ","rb","12","@SEA","4.4","11","0","0","0","0","0","0","3.0322","10.5933","0.0904","2.598","1.9306","15.7211","0.0505","0.0385","0.0193","0.0055","9.7452","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"180","Khari Blasingame","TEN","rb","11","NO","4.4","10","0","0","0","0","0","0","4.3703","17.4303","0.1459","1.6577","1.2957","9.1839","0.0458","0.0214","0.0107","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"181","J.J. Arcega-Whiteside","PHI","wr","10","DAL","5.5","10","0","0","0","0","0","0","0","0","0","4.0288","2.4061","31.5975","0.1909","0.0104","0.0052","0.007","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"182","Seth Roberts","BLT","wr","8","@CLV","5.4","10","0","0","0","0","0","0","0","0","0","3.711","2.4613","28.112","0.2226","0.0159","0.0079","0.0059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"183","Kelvin Harmon","WAS","wr","10","NYG","5.4","10","0","0","0","0","0","0","0","0","0","3.9294","2.404","30.779","0.1907","0.0104","0.0052","0.0061","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"184","Jordan Akins","HST","te","10","@TB","4.4","10","0","0","0","0","0","0","0","0","0","3.1291","2.1962","25.9974","0.1166","0.0073","0.0036","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"185","Alexander Mattison","MIN","rb","12","GB","4.3","17","0","0","0","0","0","0","4.2152","17.1306","0.1436","1.4863","1.2061","8.577","0.0474","0.0205","0.0102","0.0031","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"186","Josh Allen","BUF","qb","6","@NE","13.5","29","16.3242","29.648","172.8048","0.7787","1.1631","2.8015","6.469","31.7937","0.289","0","0","0","0","0.3789","0.1895","0.0288","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"187","Jeremy Sprinkle","WAS","te","10","NYG","4.2","10","0","0","0","0","0","0","0","0","0","2.7749","1.9755","20.9778","0.1822","0.0068","0.0034","0.0053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"188","Gus Edwards","BLT","rb","8","@CLV","4.1","12","0","0","0","0","0","0","5.9303","24.9504","0.1924","0.414","0.3218","2.2804","0.0141","0.0164","0.0082","0.0136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"189","Ameer Abdullah","MIN","rb","12","GB","3.9","11","0","0","0","0","0","0","1.8253","7.3335","0.0467","2.5303","1.9923","13.3108","0.0856","0.0488","0.0244","0.0022","41.4717","0.0169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"190","Tevin Coleman","SF","rb","4","LA","3.9","15","0","0","0","0","0","0","4.296","19.715","0.1512","0.9455","0.7094","5.1522","0.0324","0.0251","0.0126","0.0012","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"191","Dare Ogunbowale","TB","rb","7","HST","3.9","10","0","0","0","0","0","0","1.1986","4.7776","0.0335","2.599","2.1034","16.0572","0.079","0.0417","0.0208","0.0027","44.182","0.0158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"192","Marcus Johnson","IND","wr","6","CAR","5","14","0","0","0","0","0","0","0","0","0","3.4181","2.2158","28.3295","0.1745","0.0093","0.0046","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"193","Darren Fells","HST","te","10","@TB","4","13","0","0","0","0","0","0","0","0","0","2.5162","1.938","19.1478","0.1861","0.0063","0.0032","0.0037","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"194","Tim Patrick","DEN","wr","10","DET","4.9","12","0","0","0","0","0","0","0","0","0","3.6585","2.089","28.1726","0.1793","0.0261","0.013","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"195","C.J. Uzomah","CIN","te","9","@MIA","3.9","10","0","0","0","0","0","0","0","0","0","2.7924","2.0974","20.4624","0.1317","0.0064","0.0032","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"196","Tajae Sharpe","TEN","wr","11","NO","4.8","10","0","0","0","0","0","0","0","0","0","3.7629","2.1399","27.4117","0.1691","0.0085","0.0042","0.0057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"197","Jesse James","DET","te","5","@DEN","3.8","10","0","0","0","0","0","0","0","0","0","2.8964","2.048","20.8487","0.1126","0.0056","0.0028","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"198","Blake Jarwin","DAL","te","8","@PHI","3.8","10","0","0","0","0","0","0","0","0","0","2.5893","1.8205","19.9789","0.1431","0.0059","0.003","0.0051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"199","Darwin Thompson","KC","rb","12","@CHI","3.6","13","0","0","0","0","0","0","4.1339","17.2676","0.1079","1.084","0.8541","5.7278","0.0329","0.0187","0.0093","0.0029","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"200","Keelan Cole","JAX","wr","10","@ATL","4.7","12","0","0","0","0","0","0","0","0","0","3.2091","2.0591","29.2016","0.1266","0.0209","0.0104","0.0059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"201","Frank Gore","BUF","rb","6","@NE","3.5","10","0","0","0","0","0","0","5.3719","22.3405","0.0827","0.776","0.5689","4.1806","0.014","0.0493","0.0247","0.0009","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"202","J.D. McKissic","DET","rb","5","@DEN","3.5","11","0","0","0","0","0","0","1.8209","6.7601","0.0207","2.5675","1.9721","12.6035","0.0627","0.0316","0.0158","0.0024","26.9652","0.0113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"203","Dawson Knox","BUF","te","6","@NE","3.6","10","0","0","0","0","0","0","0","0","0","2.728","1.7998","20.0279","0.1119","0.0063","0.0031","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"204","Randall Cobb","DAL","wr","8","@PHI","4.6","15","0","0","0","0","0","0","0","0","0","3.4192","2.5949","23.0081","0.1769","0.0231","0.0115","0.0054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"205","Kendrick Bourne","SF","wr","4","LA","4.6","14","0","0","0","0","0","0","0","0","0","3.1743","2.0285","24.6601","0.1869","0.0138","0.0069","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"206","Jordan Wilkins","IND","rb","6","CAR","3.4","13","0","0","0","0","0","0","2.6651","13.8988","0.1089","1.22","0.9941","6.7596","0.0306","0.0207","0.0103","0.0011","12.4792","0.0047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"207","Tony Pollard","DAL","rb","8","@PHI","3.4","13","0","0","0","0","0","0","3.4251","13.2342","0.0994","1.2928","0.9875","7.5416","0.0385","0.0167","0.0083","0.003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"208","Ted Ginn Jr.","NO","wr","9","@TEN","4.5","11","0","0","0","0","0","0","0.2143","1.5377","0.0049","2.9032","1.947","24.9425","0.1443","0.0188","0.0094","0.0055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"209","Seth DeValve","JAX","te","10","@ATL","3.5","10","0","0","0","0","0","0","0","0","0","2.32","1.6863","19.9255","0.1113","0.0107","0.0053","0.0063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"210","Ishmael Hyman","TB","wr","7","HST","4.4","10","0","0","0","0","0","0","0","0","0","3.0651","1.965","24.9053","0.1531","0.0085","0.0042","0.0055","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"211","Chris Lacy","DET","wr","5","@DEN","4.4","10","0","0","0","0","0","0","0","0","0","3.3922","1.9623","24.5144","0.1522","0.0254","0.0127","0.0045","27.1186","0.0113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"212","Kalif Raymond","TEN","wr","11","NO","4.3","10","0","0","0","0","0","0","0","0","0","3.0743","1.8931","23.1152","0.1561","0.0417","0.0208","0.0055","48.0416","0.0232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"213","Matt LaCosse","NE","te","10","BUF","3.3","10","0","0","0","0","0","0","0","0","0","2.4325","1.7497","16.5746","0.1251","0.0057","0.0028","0.0042","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"214","Daniel Brown","NYJ","te","4","PIT","3.3","10","0","0","0","0","0","0","0","0","0","2.495","1.7578","17.5473","0.1057","0.0059","0.003","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"215","Mohamed Sanu","NE","wr","10","BUF","4.2","12","0","0","0","0","0","0","0","0","0","2.8719","2.0236","23.4573","0.129","0.0426","0.0213","0.007","20.2081","0.0211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"216","Willie Snead IV","BLT","wr","8","@CLV","4.2","10","0","0","0","0","0","0","0","0","0","3.182","2.1947","23.5998","0.1246","0.0074","0.0037","0.0053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"217","Jesper Horsted","CHI","te","6","KC","3.2","10","0","0","0","0","0","0","0","0","0","2.3653","1.6443","17.2327","0.1088","0.0057","0.0029","0.0048","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"218","Ty Montgomery","NYJ","rb","4","PIT","3","10","0","0","0","0","0","0","2.1983","8.0243","0.041","1.63","1.2752","9.9765","0.0426","0.0436","0.0218","0.0021","37.136","0.0132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"219","Ty Johnson","DET","rb","5","@DEN","3","11","0","0","0","0","0","0","3.6103","13.5229","0.0688","1.1967","0.9184","6.3287","0.0275","0.017","0.0085","0.0025","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"220","Nick O'Leary","JAX","te","10","@ATL","3.1","10","0","0","0","0","0","0","0","0","0","2.0434","1.4681","17.7666","0.0984","0.0048","0.0024","0.0057","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"221","Damiere Byrd","ARZ","wr","12","@SEA","4.1","10","0","0","0","0","0","0","0","0","0","3.5299","2.0646","23.832","0.1149","0.0086","0.0043","0.004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"222","Zay Jones","OAK","wr","6","@LAC","4","10","0","0","0","0","0","0","0","0","0","3.2045","1.8399","20.1253","0.1806","0.0136","0.0068","0.0104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"223","Isaiah Ford","MIA","wr","5","CIN","3.9","12","0","0","0","0","0","0","0","0","0","2.6581","1.7071","21.1318","0.1493","0.0074","0.0037","0.0039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"224","Tre'Quan Smith","NO","wr","9","@TEN","3.9","11","0","0","0","0","0","0","0","0","0","2.6761","1.674","22.7053","0.1397","0.0066","0.0033","0.0027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"225","Logan Thomas","DET","te","5","@DEN","2.9","10","0","0","0","0","0","0","0","0","0","2.2361","1.5688","14.7729","0.11","0.0053","0.0027","0.0038","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"226","Nick Boyle","BLT","te","8","@CLV","2.9","10","0","0","0","0","0","0","0","0","0","2.4241","1.8959","13.9833","0.097","0.0058","0.0029","0.0099","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"227","Gerald Everett","LA","te","9","@SF","2.9","12","0","0","0","0","0","0","0","0","0","2.126","1.4197","15.9167","0.0917","0.0041","0.0021","0.0041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"228","Ricky Seals-Jones","CLV","te","7","BLT","2.9","10","0","0","0","0","0","0","0","0","0","2.164","1.26","16.7753","0.0917","0.0037","0.0019","0.0044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"229","Kyle Juszczyk","SF","rb","4","LA","2.7","10","0","0","0","0","0","0","0.5182","1.9955","0.0213","2.0126","1.6851","11.0795","0.0761","0.0102","0.0051","0.0016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"230","David Moore","SEA","wr","11","ARZ","3.8","10","0","0","0","0","0","0","0","0","0","2.0233","1.1438","19.1266","0.1877","0.0514","0.0257","0.0022","32.5159","0.0354","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"231","DaeSean Hamilton","DEN","wr","10","DET","3.8","10","0","0","0","0","0","0","0","0","0","2.9749","1.819","20.7247","0.1385","0.0073","0.0036","0.0043","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"232","Olabisi Johnson","MIN","wr","12","GB","3.8","10","0","0","0","0","0","0","0.4393","2.8874","0.0179","2.3292","1.5171","18.9756","0.1301","0.0092","0.0046","0.0036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"233","Bilal Powell","NYJ","rb","4","PIT","2.6","10","0","0","0","0","0","0","3.0294","12.9365","0.0395","1.0751","0.7787","5.114","0.0243","0.0209","0.0105","0.0015","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"234","Bo Scarbrough","DET","rb","5","@DEN","2.6","15","0","0","0","0","0","0","5.3727","19.8849","0.1046","0","0","0","0","0.0194","0.0097","0.0026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"235","Ian Thomas","CAR","te","7","@IND","2.7","11","0","0","0","0","0","0","0","0","0","2.1145","1.5194","16.1336","0.0616","0.0048","0.0024","0.0032","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"236","Anthony Firkser","TEN","te","11","NO","2.7","10","0","0","0","0","0","0","0","0","0","1.808","1.3232","14.3551","0.1028","0.0045","0.0023","0.0041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"237","Demarcus Robinson","KC","wr","12","@CHI","3.6","10","0","0","0","0","0","0","0","0","0","2.3729","1.6139","18.3354","0.1574","0.0059","0.0029","0.0034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"238","Olamide Zaccheaus","ATL","wr","9","JAX","3.5","10","0","0","0","0","0","0","0","0","0","2.4201","1.6921","17.8876","0.14","0.0073","0.0037","0.005","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"239","Josh Hill","NO","te","9","@TEN","2.5","10","0","0","0","0","0","0","0","0","0","1.7958","1.3306","11.7269","0.1095","0.0115","0.0057","0.0023","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"240","Geronimo Allison","GB","wr","11","@MIN","3.4","11","0","0","0","0","0","0","0","0","0","2.7668","1.9265","19.2644","0.0794","0.0196","0.0098","0.0045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
