opponent,over_under_line,schedule_season,schedule_week,team,weather_detail,weather_temperature,weather_wind_mph,spread_team,is_favorite
ATL,42,2005,6,NO,DOME,72.0,0.0,-4.0,0
ATL,45,2006,3,NO,DOME,72.0,0.0,-4.0,0
ATL,42,2007,7,NO,DOME,72.0,0.0,7.5,1
ATL,51.5,2008,14,NO,DOME,72.0,0.0,3.0,1
ATL,56,2009,8,NO,DOME,72.0,0.0,12.0,1
ATL,49.5,2010,3,NO,DOME,72.0,0.0,3.0,1
ATL,52.5,2011,16,NO,DOME,72.0,0.0,7.0,1
ATL,54,2012,10,NO,DOME,72.0,0.0,-1.5,0
ATL,56,2013,1,NO,DOME,72.0,0.0,3.5,1
ATL,56,2014,16,NO,DOME,72.0,0.0,6.0,1
ATL,52.5,2015,6,NO,DOME,72.0,0.0,-3.0,0
ATL,54.5,2016,3,NO,DOME,72.0,0.0,3.0,1
ATL,52,2017,16,NO,DOME,72.0,0.0,5.5,1
ATL,61.5,2018,12,NO,DOME,72.0,0.0,11.5,1
ATL,,2019,10,NO,DOME,72.0,0.0,,0
ATL,,1966,11,NYG,,36.0,16.0,,0
ATL,,1974,4,NYG,,63.0,7.0,,0
ATL,36,1979,11,NYG,,52.0,10.0,2.0,1
ATL,37,1982,1,NYG,,75.0,9.0,1.5,1
ATL,37.5,1998,6,NYG,,64.0,15.0,2.5,1
ATL,35.5,2002,6,NYG,,59.0,10.0,6.0,1
ATL,41,2003,10,NYG,,38.0,11.0,11.5,1
ATL,40,2004,11,NYG,,49.0,8.0,-3.0,0
ATL,46.5,2009,11,NYG,,53.0,10.0,7.0,1
ATL,50.5,2014,5,NYG,,61.0,6.0,4.0,1
ATL,50,2015,2,NYG,,77.0,7.0,2.0,1
ATL,,1973,11,NYJ,,57.0,11.0,,0
ATL,42.5,1983,8,NYJ,,51.0,13.0,3.5,1
ATL,42.5,1989,12,NYJ,,45.0,14.0,2.0,1
ATL,41.5,1998,8,NYJ,,64.0,11.0,6.5,1
ATL,35.5,2009,15,NYJ,,29.0,21.0,7.0,1
ATL,46,2017,8,NYJ,Rain,69.0,12.0,-4.5,0
ATL,,1975,11,OAK,,47.0,8.0,,0
ATL,37,1979,7,OAK,,68.0,9.0,10.0,1
ATL,44,2000,13,OAK,,48.0,6.0,11.0,1
ATL,41.5,2008,9,OAK,,61.0,13.0,-3.0,0
ATL,48,2016,2,OAK,,83.0,3.0,4.0,1
ATL,,1966,2,PHI,,61.0,5.0,,0
ATL,,1969,13,PHI,,32.0,8.0,,0
ATL,,1970,9,PHI,,53.0,14.0,,0
ATL,,1973,9,PHI,,33.0,10.0,,0
ATL,35.5,1979,2,PHI,,65.0,7.0,4.0,1
ATL,40,1980,14,PHI,,46.0,7.0,6.0,1
ATL,39,1981,5,PHI,,62.0,7.0,2.0,1
ATL,39.5,1985,10,PHI,,61.0,16.0,8.5,1
ATL,43,1988,9,PHI,,43.0,10.0,10.5,1
ATL,41.5,2000,5,PHI,,60.0,3.0,3.0,1
ATL,43,2006,17,PHI,,41.0,10.0,8.5,1
ATL,45,2008,8,PHI,,54.0,10.0,9.5,1
ATL,43,2010,6,PHI,,66.0,1.0,1.5,1
ATL,43,2012,8,PHI,Rain,58.0,13.0,3.0,1
ATL,49,2016,10,PHI,,54.0,6.0,1.5,1
ATL,44.5,2018,1,PHI,Rain,81.0,8.0,1.0,1
ATL,39,1989,7,ARI,,70.0,8.0,2.5,1
ATL,38,1991,8,ARI,,83.0,7.0,-2.5,0
ATL,,1974,7,PIT,,51.0,3.0,,0
ATL,,1978,6,PIT,,42.0,13.0,,0
ATL,42,1984,9,PIT,,68.0,11.0,3.0,1
ATL,44,1990,9,PIT,,58.0,8.0,4.0,1
ATL,37,1999,7,PIT,,41.0,9.0,5.5,1
ATL,42.5,2002,10,PIT,,59.0,11.0,5.5,1
ATL,39.5,2010,1,PIT,,65.0,9.0,-1.5,0
ATL,57,2018,5,PIT,,83.0,5.0,3.5,1
ATL,,1973,6,LAC,,64.0,10.0,,0
ATL,42,1979,14,LAC,,64.0,6.0,14.0,1
ATL,40,1991,3,LAC,,67.0,9.0,2.0,1
ATL,43.5,1997,15,LAC,,62.0,11.0,-3.0,0
ATL,48,2008,13,LAC,,59.0,6.0,6.5,1
ATL,47.5,2012,3,LAC,,83.0,5.0,3.0,1
ATL,,1967,2,SF,,62.0,14.0,,0
ATL,,1968,3,SF,,57.0,13.0,,0
ATL,,1969,5,SF,,57.0,9.0,,0
ATL,,1970,12,SF,,55.0,7.0,,0
ATL,,1971,13,SF,,47.0,13.0,,0
ATL,,1972,13,SF,,34.0,10.0,,0
ATL,,1973,7,SF,,61.0,8.0,,0
ATL,,1974,11,SF,,50.0,6.0,,0
ATL,,1975,4,SF,,57.0,10.0,,0
ATL,,1976,7,SF,,57.0,9.0,,0
ATL,,1977,4,SF,,57.0,14.0,,0
ATL,,1978,8,SF,,57.0,11.0,,0
ATL,42,1979,8,SF,,57.0,7.0,-4.0,0
ATL,50,1980,4,SF,,60.0,19.0,3.0,1
ATL,44,1981,10,SF,,54.0,10.0,-2.5,0
ATL,50,1982,7,SF,,46.0,7.0,4.0,1
ATL,48,1983,4,SF,,63.0,16.0,4.5,1
ATL,49.5,1984,5,SF,,62.0,19.0,6.0,1
ATL,45,1985,2,SF,,62.0,17.0,14.0,1
ATL,41.5,1986,12,SF,,55.0,13.0,10.0,1
ATL,42,1987,11,SF,,47.0,6.0,16.0,1
ATL,44,1988,3,SF,,65.0,12.0,14.0,1
ATL,43,1989,10,SF,,55.0,14.0,10.0,1
ATL,46,1990,3,SF,,66.0,12.0,11.5,1
ATL,36,1991,7,SF,,60.0,12.0,10.5,1
ATL,45,1992,7,SF,,60.0,12.0,10.0,1
ATL,47,1993,3,SF,,59.0,13.0,13.5,1
ATL,48,1994,14,SF,,51.0,14.0,13.0,1
ATL,48.5,1995,2,SF,,61.0,10.0,13.0,1
ATL,43,1996,5,SF,,56.0,16.0,13.0,1
ATL,38.5,1997,4,SF,,66.0,15.0,15.0,1
ATL,45,1998,4,SF,,59.0,4.0,11.0,1
ATL,41,1999,15,SF,,50.0,4.0,-3.0,0
ATL,47.5,2000,12,SF,,51.0,6.0,5.5,1
ATL,46,2001,1,SF,,62.0,12.0,3.5,1
ATL,44.5,2004,1,SF,,65.0,21.0,-3.0,0
ATL,39.5,2009,5,SF,,58.0,12.0,1.0,1
ATL,46,2013,16,SF,,60.0,0.0,14.5,1
ATL,43.5,2015,9,SF,,58.0,2.0,-8.5,0
ATL,,2019,15,SF,,,,,0
ATL,,1976,9,SEA,DOME,72.0,0.0,,0
ATL,48.5,1985,6,SEA,DOME,72.0,0.0,14.5,1
ATL,43.5,1997,14,SEA,DOME,72.0,0.0,7.0,1
ATL,41,2004,17,SEA,,37.0,14.0,5.5,1
ATL,41.5,2005,2,SEA,,57.0,5.0,1.0,1
ATL,46.5,2010,15,SEA,,45.0,2.0,-6.0,0
ATL,39,2011,4,SEA,,63.0,0.0,-6.0,0
ATL,45.5,2016,6,SEA,,54.0,5.0,7.0,1
ATL,45.5,2017,11,SEA,,48.0,2.0,2.0,1
ATL,,1968,11,ARI,,50.0,10.0,,0
ATL,,1975,1,ARI,,54.0,10.0,,0
ATL,,1978,16,ARI,,34.0,11.0,,0
ATL,43,1980,10,ARI,,66.0,17.0,-1.0,0
ATL,43,1995,7,LAR,,73.0,9.0,3.0,1
ATL,42.5,1996,11,LAR,DOME,72.0,0.0,-1.5,0
ATL,42.5,1997,12,LAR,DOME,72.0,0.0,3.5,1
ATL,41,1998,13,LAR,DOME,72.0,0.0,-4.0,0
ATL,40.5,1999,3,LAR,DOME,72.0,0.0,-1.5,0
ATL,58.5,2000,7,LAR,DOME,72.0,0.0,18.0,1
ATL,48,2001,17,LAR,DOME,72.0,0.0,14.5,1
ATL,46,2003,6,LAR,DOME,72.0,0.0,10.0,1
ATL,40,2007,13,LAR,DOME,72.0,0.0,3.0,1
ATL,43.5,2010,11,LAR,DOME,72.0,0.0,-3.5,0
ATL,,1977,11,TB,,53.0,10.0,,0
ATL,,1978,4,TB,,78.0,11.0,,0
ATL,41,1981,14,TB,,48.0,6.0,-3.0,0
ATL,44,1984,15,TB,,50.0,6.0,7.5,1
ATL,45,1986,4,TB,,83.0,6.0,-6.0,0
ATL,40.5,1987,1,TB,,79.0,8.0,-2.0,0
ATL,42,1990,13,TB,,68.0,8.0,-2.5,0
ATL,41,1992,15,TB,,50.0,6.0,-1.0,0
ATL,40,1995,8,TB,,66.0,9.0,3.0,1
ATL,34.5,1999,12,TB,,69.0,8.0,7.0,1
ATL,37,2002,14,TB,,63.0,7.0,3.5,1
ATL,38.5,2003,16,TB,,50.0,10.0,6.5,1
ATL,39.5,2004,13,TB,,61.0,5.0,2.0,1
ATL,37.5,2005,16,TB,,55.0,6.0,3.0,1
ATL,38,2006,14,TB,,63.0,10.0,-3.0,0
ATL,37.5,2007,15,TB,,71.0,17.0,12.5,1
ATL,37.5,2008,2,TB,,83.0,8.0,7.0,1
ATL,41.5,2009,17,TB,,44.0,9.0,-3.0,0
ATL,43.5,2010,13,TB,,72.0,9.0,-3.0,0
ATL,45,2011,3,TB,,89.0,9.0,1.0,1
ATL,51.5,2012,12,TB,,65.0,7.0,-1.5,0
ATL,43.5,2013,11,TB,,79.0,6.0,2.0,1
ATL,47,2014,10,TB,,66.0,5.0,-3.5,0
ATL,46.5,2015,13,TB,,78.0,11.0,0.0,0
ATL,49,2016,9,TB,,75.0,2.0,-4.5,0
ATL,49.5,2017,15,TB,,71.0,2.0,-7.0,0
ATL,51.5,2018,17,TB,,80.0,5.0,-2.5,0
ATL,,2019,17,TB,,,,,0
ATL,37,1999,16,TEN,,49.0,6.0,10.0,1
ATL,41,2007,5,TEN,,78.0,4.0,7.5,1
ATL,45.5,2015,7,TEN,,61.0,8.0,-6.0,0
ATL,,1966,5,WAS,,59.0,4.0,,0
ATL,,1969,10,WAS,,40.0,8.0,,0
ATL,,1972,10,WAS,,40.0,11.0,,0
ATL,,1977,2,WAS,,74.0,10.0,,0
ATL,51,1983,14,WAS,,43.0,9.0,9.0,1
ATL,45,1984,10,WAS,,60.0,10.0,10.0,1
ATL,35,1991,11,WAS,,40.0,16.0,12.0,1
ATL,45,1992,2,WAS,,64.0,6.0,10.0,1
ATL,37,1993,16,WAS,,45.0,13.0,-3.0,0
ATL,48,1994,4,WAS,,72.0,6.0,-1.0,0
ATL,38.5,2006,13,WAS,,40.0,7.0,1.5,1
ATL,51,2012,5,WAS,,52.0,4.0,-3.0,0
ATL,46.5,2018,9,WAS,,55.0,5.0,1.5,1
IND,,1966,10,ATL,,58.0,12.0,,0
IND,,1967,9,ATL,,60.0,8.0,,0
IND,,1968,2,ATL,,71.0,8.0,,0
IND,,1969,3,ATL,,68.0,12.0,,0
IND,,1974,10,ATL,,54.0,6.0,,0
IND,,1970,3,NE,,59.0,17.0,,0
IND,,1970,13,BUF,,28.0,11.0,,0
IND,,1971,4,BUF,,55.0,7.0,,0
IND,,1972,3,BUF,,46.0,12.0,,0
IND,,1973,5,BUF,,58.0,23.0,,0
IND,,1974,12,BUF,,25.0,23.0,,0
IND,,1975,8,BUF,,57.0,8.0,,0
IND,,1976,6,BUF,,41.0,8.0,,0
IND,,1977,9,BUF,,29.0,13.0,,0
IND,,1978,4,BUF,,56.0,11.0,,0
IND,39,1979,8,BUF,,71.0,18.0,6.0,1
IND,40,1980,6,BUF,,49.0,12.0,3.0,1
IND,43,1981,5,BUF,,47.0,11.0,7.0,1
IND,36,1982,4,BUF,,27.0,7.0,13.0,1
IND,33,1983,3,BUF,,60.0,11.0,5.0,1
IND,,1966,5,CHI,,67.0,12.0,,0
IND,,1967,4,CHI,,61.0,12.0,,0
IND,,1969,10,CHI,,42.0,7.0,,0
IND,,1975,1,CHI,,55.0,14.0,,0
IND,,1972,10,CIN,,38.0,12.0,,0
IND,38,1980,14,CIN,,58.0,12.0,-2.0,0
IND,40,1983,5,CIN,,64.0,7.0,6.0,1
IND,,1973,1,CLE,,64.0,9.0,,0
IND,42,1979,3,CLE,,59.0,9.0,7.0,1
IND,46,1981,8,CLE,,40.0,10.0,7.0,1
IND,36,1983,13,CLE,,45.0,8.0,6.0,1
IND,,1969,13,DAL,,56.0,12.0,,0
IND,,1976,3,DAL,,82.0,11.0,,0
IND,,1978,1,DAL,,87.0,8.0,,0
IND,,1977,11,DEN,,40.0,15.0,,0
IND,36,1981,3,DEN,,70.0,10.0,3.0,1
IND,36.5,1983,15,DEN,,40.0,13.0,8.5,1
IND,,1966,11,DET,,32.0,7.0,,0
IND,,1968,9,DET,,33.0,7.0,,0
IND,,1973,6,DET,,47.0,7.0,,0
IND,41,1980,11,DET,DOME,72.0,0.0,-2.0,0
IND,,1966,1,GB,,64.0,8.0,,0
IND,,1968,13,GB,,19.0,14.0,,0
IND,,1970,8,GB,,50.0,14.0,,0
IND,,1970,4,TEN,DOME,72.0,0.0,,0
IND,35,1980,3,TEN,DOME,72.0,0.0,7.0,1
IND,,1972,13,KC,,8.0,11.0,,0
IND,,1977,5,KC,,46.0,8.0,,0
IND,37,1979,1,KC,,76.0,8.0,1.0,1
IND,39,1980,9,KC,,51.0,10.0,1.0,1
IND,,1966,8,LAR,,64.0,9.0,,0
IND,,1967,14,LAR,,52.0,14.0,,0
IND,,1968,14,LAR,,58.0,7.0,,0
IND,,1969,14,LAR,,61.0,9.0,,0
IND,,1975,3,LAR,,66.0,7.0,,0
IND,,1970,10,MIA,,72.0,7.0,,0
IND,,1971,10,MIA,,71.0,9.0,,0
IND,,1972,14,MIA,,69.0,14.0,,0
IND,,1973,9,MIA,,74.0,17.0,,0
IND,,1974,7,MIA,,76.0,12.0,,0
IND,,1975,10,MIA,,66.0,14.0,,0
IND,,1976,11,MIA,,66.0,14.0,,0
IND,,1977,12,MIA,,79.0,10.0,,0
IND,,1978,9,MIA,,80.0,13.0,,0
IND,38,1979,11,MIA,,81.0,13.0,6.0,1
IND,36,1980,5,MIA,,79.0,8.0,1.0,1
IND,48,1981,9,MIA,,78.0,22.0,7.0,1
IND,45,1982,2,MIA,,82.0,5.0,12.5,1
IND,38,1983,12,MIA,,78.0,11.0,8.5,1
IND,,1966,2,MIN,,60.0,4.0,,0
IND,,1967,6,MIN,,54.0,17.0,,0
IND,,1969,2,MIN,,53.0,7.0,,0
IND,,1971,6,MIN,,53.0,11.0,,0
IND,38,1982,6,MIN,DOME,72.0,0.0,12.0,1
IND,,1971,3,NE,,63.0,15.0,,0
IND,,1972,8,NE,,44.0,12.0,,0
IND,,1973,4,NE,,57.0,10.0,,0
IND,,1974,4,NE,,64.0,14.0,,0
IND,,1975,5,NE,,51.0,22.0,,0
IND,,1976,1,NE,,64.0,14.0,,0
IND,,1977,6,NE,,50.0,15.0,,0
IND,,1978,3,NE,,58.0,9.0,,0
IND,40,1979,12,NE,,49.0,11.0,10.0,1
IND,45,1980,12,NE,,39.0,8.0,6.0,1
IND,45,1981,1,NE,,62.0,10.0,6.0,1
IND,38,1983,1,NE,,78.0,10.0,6.0,1
IND,,1969,5,NO,,71.0,12.0,,0
IND,,1968,8,NYG,,58.0,8.0,,0
IND,,1971,5,NYG,,63.0,13.0,,0
IND,,1975,12,NYG,,40.0,17.0,,0
IND,37,1979,16,NYG,,39.0,7.0,6.0,1
IND,,1970,5,NYJ,,51.0,15.0,,0
IND,,1971,9,NYJ,,37.0,12.0,,0
IND,,1972,6,NYJ,,49.0,8.0,,0
IND,,1973,12,NYJ,,34.0,13.0,,0
IND,,1974,6,NYJ,,39.0,15.0,,0
IND,,1975,6,NYJ,,60.0,12.0,,0
IND,,1976,7,NYJ,,51.0,10.0,,0
IND,,1977,2,NYJ,,55.0,17.0,,0
IND,,1978,14,NYJ,,37.0,14.0,,0
IND,38,1979,14,NYJ,,36.0,13.0,6.0,1
IND,41,1980,1,NYJ,,75.0,12.0,6.0,1
IND,50,1981,13,NYJ,,42.0,23.0,11.0,1
IND,39,1982,3,NYJ,,50.0,9.0,8.0,1
IND,43,1983,10,NYJ,,42.0,14.0,6.5,1
IND,,1971,11,OAK,,54.0,12.0,,0
IND,,1967,2,PHI,,54.0,11.0,,0
IND,,1974,3,PHI,,75.0,15.0,,0
IND,48,1981,11,PHI,,51.0,17.0,14.0,1
IND,38,1983,9,PHI,,41.0,8.0,5.5,1
IND,,1968,3,PIT,,53.0,6.0,,0
IND,,1974,1,PIT,,59.0,9.0,,0
IND,,1978,15,PIT,,31.0,14.0,,0
IND,38,1979,4,PIT,,54.0,10.0,14.0,1
IND,,1970,1,LAC,,66.0,8.0,,0
IND,,1976,9,LAC,,70.0,6.0,,0
IND,45,1982,8,LAC,,55.0,10.0,13.5,1
IND,,1966,15,SF,,46.0,7.0,,0
IND,,1967,11,SF,,55.0,12.0,,0
IND,,1968,5,SF,,58.0,7.0,,0
IND,,1969,9,SF,,57.0,14.0,,0
IND,,1972,9,SF,,52.0,11.0,,0
IND,,1977,1,SEA,DOME,72.0,0.0,,0
IND,,1978,11,SEA,DOME,72.0,0.0,,0
IND,,1976,13,ARI,,28.0,8.0,,0
IND,,1978,6,ARI,,48.0,6.0,,0
IND,,1967,7,WAS,,43.0,5.0,,0
IND,,1973,10,WAS,,41.0,7.0,,0
IND,45,1981,15,WAS,,35.0,8.0,14.0,1
BAL,37.5,2000,16,ARI,,55.0,4.0,-15.0,0
BAL,37,2003,6,ARI,,85.0,6.0,-6.5,0
BAL,49.5,2015,7,ARI,DOME,72.0,0.0,10.0,1
BAL,36.5,1999,4,ATL,DOME,72.0,0.0,2.5,1
BAL,40.5,2002,9,ATL,DOME,72.0,0.0,7.0,1
BAL,44,2010,10,ATL,DOME,72.0,0.0,1.0,1
BAL,46.5,2018,13,ATL,DOME,72.0,0.0,2.5,1
BAL,33.5,2007,7,BUF,,63.0,15.0,-3.0,0
BAL,45,2013,4,BUF,,74.0,8.0,-4.0,0
BAL,,2019,14,BUF,,,,,0
BAL,43,1996,16,CAR,,46.0,5.0,7.5,1
BAL,33,2002,1,CAR,,73.0,8.0,0.0,0
BAL,37,2010,11,CAR,,65.0,6.0,-13.5,0
BAL,44,2018,8,CAR,,61.0,10.0,-2.5,0
BAL,37,1998,16,CHI,,32.0,7.0,0.0,0
BAL,32,2005,7,CHI,,41.0,8.0,1.0,1
BAL,41,2013,11,CHI,,68.0,24.0,3.5,1
BAL,47,1996,15,CIN,,34.0,15.0,3.0,1
BAL,45,1997,17,CIN,,37.0,13.0,7.0,1
BAL,37,1998,12,CIN,,38.0,8.0,1.5,1
BAL,34.5,1999,12,CIN,,55.0,7.0,-5.0,0
BAL,32.5,2000,10,CIN,,44.0,7.0,-6.0,0
BAL,33.5,2001,2,CIN,,66.0,6.0,-7.0,0
BAL,37.5,2002,13,CIN,,26.0,13.0,-2.5,0
BAL,36,2003,7,CIN,,56.0,5.0,-1.0,0
BAL,35,2004,3,CIN,,64.0,8.0,-1.5,0
BAL,36.5,2005,12,CIN,,51.0,10.0,9.0,1
BAL,43.5,2006,13,CIN,,64.0,14.0,2.5,1
BAL,40,2007,1,CIN,,76.0,8.0,2.5,1
BAL,36,2008,13,CIN,,39.0,8.0,-7.0,0
BAL,44.5,2009,9,CIN,,66.0,8.0,-3.0,0
BAL,39.5,2010,2,CIN,,78.0,1.0,-3.0,0
BAL,38,2011,17,CIN,,43.0,1.0,-2.5,0
BAL,42.5,2012,17,CIN,,28.0,8.0,3.0,1
BAL,42.5,2013,17,CIN,,59.0,9.0,7.0,1
BAL,44.5,2014,8,CIN,,67.0,5.0,-2.5,0
BAL,41,2015,17,CIN,,33.0,5.0,9.5,1
BAL,40.5,2016,17,CIN,Fog,38.0,1.0,-2.5,0
BAL,42.5,2017,1,CIN,,71.0,8.0,3.0,1
BAL,43,2018,2,CIN,,82.0,3.0,1.0,1
BAL,,2019,10,CIN,,,,,0
BAL,32.5,1999,10,CLE,,43.0,11.0,-3.5,0
BAL,37,2000,5,CLE,,62.0,12.0,-8.5,0
BAL,33,2001,6,CLE,,60.0,15.0,-7.5,0
BAL,36.5,2002,5,CLE,,57.0,10.0,6.0,1
BAL,35.5,2003,16,CLE,,29.0,16.0,-3.0,0
BAL,37,2004,1,CLE,,66.0,5.0,-3.5,0
BAL,37,2005,17,CLE,,36.0,10.0,-3.0,0
BAL,33,2006,3,CLE,,66.0,17.0,-6.5,0
BAL,40,2007,4,CLE,,62.0,8.0,-4.5,0
BAL,36.5,2008,9,CLE,,46.0,5.0,2.5,1
BAL,39,2009,10,CLE,,48.0,14.0,-11.0,0
BAL,40,2010,16,CLE,,26.0,1.0,-4.0,0
BAL,38.5,2011,13,CLE,Rain,51.0,30.0,-7.0,0
BAL,44,2012,9,CLE,,41.0,8.0,-3.5,0
BAL,42,2013,9,CLE,,46.0,9.0,-1.0,0
BAL,43,2014,3,CLE,,69.0,19.0,-2.0,0
BAL,41,2015,12,CLE,,42.0,8.0,6.0,1
BAL,42,2016,2,CLE,,75.0,5.0,-4.5,0
BAL,42,2017,15,CLE,,36.0,0.0,-6.5,0
BAL,44.5,2018,5,CLE,,72.0,5.0,-3.0,0
BAL,,2019,16,CLE,,,,,0
BAL,39,2008,16,DAL,,61.0,11.0,5.5,1
BAL,44.5,2016,11,DAL,DOME,53.0,7.0,7.0,1
BAL,44,1996,8,DEN,,41.0,14.0,11.0,1
BAL,41,2001,3,DEN,,62.0,11.0,4.5,1
BAL,40.5,2005,14,DEN,,28.0,10.0,14.0,1
BAL,33.5,2006,5,DEN,,39.0,14.0,5.0,1
BAL,49.5,2013,1,DEN,,83.0,7.0,7.5,1
BAL,46.5,2015,1,DEN,,86.0,5.0,4.5,1
BAL,33,2005,5,DET,DOME,72.0,0.0,2.0,1
BAL,49,2013,15,DET,DOME,72.0,0.0,5.5,1
BAL,41.5,1998,8,GB,,52.0,7.0,10.5,1
BAL,34,2001,5,GB,,53.0,12.0,0.0,0
BAL,43,2009,13,GB,,25.0,9.0,4.0,1
BAL,38,2017,11,GB,,27.0,15.0,-2.0,0
BAL,40,1996,3,TEN,DOME,72.0,0.0,3.5,1
BAL,35,2002,15,HOU,DOME,72.0,0.0,-3.0,0
BAL,44,2008,10,HOU,DOME,72.0,0.0,2.5,1
BAL,47,2010,14,HOU,DOME,72.0,0.0,-3.0,0
BAL,47.5,2012,7,HOU,DOME (Open Roof),84.0,11.0,6.5,1
BAL,41.5,2014,16,HOU,DOME (Open Roof),58.0,2.0,-6.0,0
BAL,39,1996,7,IND,DOME,72.0,0.0,9.0,1
BAL,42,2002,6,IND,DOME,72.0,0.0,6.5,1
BAL,48.5,2004,15,IND,DOME,72.0,0.0,7.5,1
BAL,38.5,2008,6,IND,DOME,72.0,0.0,4.0,1
BAL,49.5,2014,5,IND,DOME,72.0,0.0,2.5,1
BAL,44.5,1996,11,JAX,,53.0,8.0,3.5,1
BAL,43.5,1997,14,JAX,,71.0,14.0,8.0,1
BAL,42,1998,3,JAX,,81.0,9.0,7.0,1
BAL,37,1999,11,JAX,,64.0,6.0,13.0,1
BAL,37.5,2000,6,JAX,,71.0,12.0,2.5,1
BAL,34,2001,11,JAX,,72.0,8.0,-3.0,0
BAL,34,2005,10,JAX,,70.0,6.0,8.0,1
BAL,39,2011,7,JAX,,69.0,0.0,-10.5,0
BAL,45,2016,3,JAX,,87.0,4.0,-2.0,0
BAL,38,2017,3,JAX,,57.0,4.0,-4.0,0
BAL,37.5,2006,14,KC,,42.0,23.0,3.0,1
BAL,47,2012,5,KC,,53.0,3.0,-6.5,0
BAL,48.5,2018,14,KC,,27.0,0.0,6.5,1
BAL,,2019,3,KC,,,,,0
BAL,42.5,2018,16,LAC,,60.0,5.0,4.0,1
BAL,,2019,12,LAR,,,,,0
BAL,34.5,2000,3,MIA,,83.0,16.0,-1.5,0
BAL,34.5,2002,11,MIA,,70.0,13.0,5.0,1
BAL,33,2003,11,MIA,,76.0,13.0,5.0,1
BAL,37.5,2007,15,MIA,,78.0,12.0,-3.0,0
BAL,35,2008,7,MIA,,77.0,10.0,3.0,1
BAL,43,2013,5,MIA,,87.0,6.0,2.5,1
BAL,45,2014,14,MIA,,77.0,12.0,3.0,1
BAL,43,2015,13,MIA,,78.0,14.0,3.5,1
BAL,,2019,1,MIA,,,,,0
BAL,45.5,2009,6,MIN,DOME,72.0,0.0,3.0,1
BAL,38,2017,7,MIN,DOME,72.0,0.0,4.0,1
BAL,37.5,1999,18,NE,,42.0,10.0,-1.0,0
BAL,34.5,2004,12,NE,,47.0,20.0,7.0,1
BAL,45,2009,4,NE,Fog,65.0,5.0,2.0,1
BAL,44.5,2010,6,NE,,57.0,14.0,3.0,1
BAL,45,2016,14,NE,,33.0,1.0,6.0,1
BAL,37,2006,8,NO,DOME,72.0,0.0,2.0,1
BAL,50.5,2014,12,NO,DOME,72.0,0.0,2.5,1
BAL,44,1997,3,NYG,,72.0,9.0,2.5,1
BAL,40,2008,11,NYG,,53.0,19.0,7.0,1
BAL,42.5,2016,6,NYG,,66.0,6.0,3.5,1
BAL,46,1997,10,NYJ,,60.0,14.0,5.5,1
BAL,44.5,1998,2,NYJ,,75.0,9.0,5.5,1
BAL,32,2004,10,NYJ,,38.0,14.0,-1.0,0
BAL,36.5,2010,1,NYJ,Rain,73.0,1.0,1.0,1
BAL,40,2016,7,NYJ,,58.0,11.0,2.5,1
BAL,38,2003,15,OAK,,54.0,20.0,-7.0,0
BAL,39,2009,17,OAK,,52.0,5.0,-10.0,0
BAL,42,2015,2,OAK,,89.0,7.0,-6.0,0
BAL,39,2017,5,OAK,,74.0,9.0,2.5,1
BAL,37,2004,8,PHI,,64.0,13.0,7.5,1
BAL,47,2012,2,PHI,,74.0,5.0,3.0,1
BAL,37.5,1996,2,PIT,,71.0,8.0,4.0,1
BAL,45,1997,11,PIT,,46.0,13.0,6.5,1
BAL,37,1998,7,PIT,,65.0,11.0,6.0,1
BAL,36,1999,15,PIT,,32.0,4.0,1.5,1
BAL,37,2000,1,PIT,,73.0,5.0,-2.5,0
BAL,33,2001,8,PIT,,50.0,13.0,2.0,1
BAL,39,2002,17,PIT,,31.0,5.0,8.0,1
BAL,38.5,2003,1,PIT,,64.0,4.0,4.0,1
BAL,34,2004,16,PIT,,22.0,6.0,5.0,1
BAL,33,2005,8,PIT,,47.0,6.0,8.5,1
BAL,37,2006,16,PIT,,40.0,11.0,4.0,1
BAL,36,2007,9,PIT,,44.0,7.0,9.5,1
BAL,34.5,2008,4,PIT,,63.0,6.0,6.0,1
BAL,43,2009,16,PIT,,38.0,8.0,3.0,1
BAL,34.5,2010,4,PIT,,52.0,5.0,2.5,1
BAL,42,2011,9,PIT,,50.0,2.0,3.5,1
BAL,40.5,2012,11,PIT,,46.0,6.0,-3.0,0
BAL,41,2013,7,PIT,,57.0,7.0,2.5,1
BAL,48,2014,9,PIT,,37.0,5.0,2.5,1
BAL,44,2015,4,PIT,,54.0,7.0,-3.0,0
BAL,46.5,2016,16,PIT,,39.0,4.0,5.5,1
BAL,43,2017,14,PIT,,33.0,12.0,6.0,1
BAL,51,2018,4,PIT,,69.0,2.0,3.0,1
BAL,,2019,5,PIT,,,,,0
BAL,44.5,1997,5,LAC,,73.0,6.0,1.5,1
BAL,33.5,1998,11,LAC,,58.0,6.0,0.0,0
BAL,38.5,2003,3,LAC,,69.0,8.0,1.5,1
BAL,38.5,2007,12,LAC,,57.0,4.0,9.0,1
BAL,41,2009,2,LAC,,81.0,7.0,1.0,1
BAL,44,2011,15,LAC,,58.0,7.0,-2.5,0
BAL,47,2012,12,LAC,Fog,62.0,4.0,-1.0,0
BAL,45,1996,12,SF,,59.0,21.0,12.0,1
BAL,34.5,2007,5,SF,,58.0,10.0,-3.0,0
BAL,43.5,2015,6,SF,,68.0,10.0,-2.5,0
